"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
11.854,0.00269389,11.854,0.00036528,11.854,-0.00341406
11.856,0.0026895,11.856,0.000564966,11.856,-0.0031861
11.858,0.00268071,11.858,0.000764653,11.858,-0.00294872
11.86,0.00264115,11.86,0.00118351,11.86,-0.00243562
11.862,0.00259501,11.862,0.00158775,11.862,-0.00189943
11.864,0.00257304,11.864,0.00177283,11.864,-0.00163895
11.866,0.00255107,11.866,0.00195303,11.866,-0.00137392
11.868,0.0025225,11.868,0.00212349,11.868,-0.00110921
11.87,0.00248075,11.87,0.00228909,11.87,-0.000830521
11.872,0.00234672,11.872,0.00259592,11.872,-0.000269216
11.874,0.00215775,11.874,0.00287841,11.874,0.000305436
11.876,0.00204569,11.876,0.00300504,11.876,0.000611138
11.878,0.00194461,11.878,0.00311706,11.878,0.000902228
11.88,0.00185232,11.88,0.00322908,11.88,0.00119332
11.882,0.00175784,11.882,0.00332161,11.882,0.00148378
11.884,0.0015447,11.884,0.00349695,11.884,0.00209265
11.886,0.0012986,11.886,0.00361871,11.886,0.00267623
11.888,0.00116677,11.888,0.00366741,11.888,0.00296055
11.89,0.00105031,11.89,0.0037015,11.89,0.00323026
11.892,0.000944839,11.892,0.00374047,11.892,0.00351427
11.894,0.000832777,11.894,0.00376969,11.894,0.00378854
11.896,0.00057789,11.896,0.00377456,11.896,0.00429292
11.898,0.000270268,11.898,0.00375021,11.898,0.00476809
11.9,0.000112062,11.9,0.00373073,11.9,0.00500307
11.902,-2.20E-05,11.902,0.00370637,11.902,0.00522377
11.904,-0.00013843,11.904,0.00367715,11.904,0.00543016
11.906,-0.000254887,11.906,0.00363819,11.906,0.00562682
11.908,-0.000373541,11.908,0.00359436,11.908,0.00580918
11.91,-0.000498787,11.91,0.00354078,11.91,0.00599123
11.912,-0.000784436,11.912,0.00343363,11.912,0.0063082
11.914,-0.000942642,11.914,0.00336058,11.914,0.00644249
11.916,-0.00109426,11.916,0.00328752,11.916,0.00655793
11.918,-0.00123269,11.918,0.0032242,11.918,0.00668311
11.92,-0.00136452,11.92,0.00315115,11.92,0.00677027
11.922,-0.00148318,11.922,0.00307809,11.922,0.00684801
11.924,-0.0017073,11.924,0.00291737,11.924,0.00694176
11.926,-0.00199954,11.926,0.00264463,11.926,0.00698004
11.928,-0.00207425,11.928,0.00255209,11.928,0.00697232
11.93,-0.002116,11.93,0.00245468,11.93,0.00695031
11.932,-0.00212918,11.932,0.00235727,11.932,0.0069283
11.934,-0.00214237,11.934,0.00226474,11.934,0.00689231
11.936,-0.00216434,11.936,0.00215272,11.936,0.00682742
11.938,-0.00220169,11.938,0.00203096,11.938,0.00675278
11.94,-0.00238407,11.94,0.0016462,11.94,0.00640572
11.942,-0.00245878,11.942,0.00150495,11.942,0.00626448
11.944,-0.0025269,11.944,0.00135397,11.944,0.0061135
11.946,-0.00257084,11.946,0.00120786,11.946,0.00596738
11.948,-0.00261918,11.948,0.000886413,11.948,0.00561766
11.95,-0.00262138,11.95,0.000555226,11.95,0.0052205
11.952,-0.00262138,11.952,0.000379891,11.952,0.00500747
11.954,-0.00262138,11.954,0.000214298,11.954,0.00480418
11.956,-0.00262138,11.956,4.38E-05,11.956,0.00459601
11.958,-0.00262138,11.958,-0.00012176,11.958,0.00438329
11.96,-0.00261918,11.96,-0.00048704,11.96,0.00391434
11.962,-0.00261698,11.962,-0.000832838,11.962,0.00342717
11.964,-0.00261479,11.964,-0.000998432,11.964,0.00317675
11.966,-0.00261259,11.966,-0.00116403,11.966,0.00292634
11.968,-0.0026038,11.968,-0.00132475,11.968,0.00268079
11.97,-0.00258622,11.97,-0.00148547,11.97,0.00242582
11.972,-0.00250272,11.972,-0.00179718,11.972,0.00188792
11.974,-0.00234891,11.974,-0.0020894,11.974,0.0013318
11.976,-0.00224564,11.976,-0.00223064,11.976,0.00104919
11.978,-0.00213797,11.978,-0.00236214,11.978,0.000757465
11.98,-0.0020347,11.98,-0.00248877,11.98,0.000480038
11.982,-0.00193362,11.982,-0.00261053,11.982,0.000188631
11.984,-0.0017073,11.984,-0.00284918,11.984,-0.000408161
11.986,-0.00145681,11.986,-0.00305374,11.986,-0.00100856
11.988,-0.00132717,11.988,-0.00314628,11.988,-0.00130844
11.99,-0.0012195,11.99,-0.0032242,11.99,-0.00159371
11.992,-0.00112721,11.992,-0.00331187,11.992,-0.00189815
11.994,-0.00103493,11.994,-0.0033898,11.994,-0.00219285
11.996,-0.000799817,11.996,-0.00350669,11.996,-0.00276213
11.998,-0.000516366,11.998,-0.00357,11.998,-0.00328726
12,-0.000375738,12,-0.00357974,12,-0.00353262
12.002,-0.000257084,12.002,-0.00357974,12.002,-0.00376824
12.004,-0.000151614,12.004,-0.00358461,12.004,-0.00400873
12.006,-3.74E-05,12.006,-0.00358461,12.006,-0.00423493
12.008,0.000259281,12.008,-0.00358948,12.008,-0.00469219
12.01,0.000551522,12.01,-0.00354565,12.01,-0.00508189
12.012,0.000678966,12.012,-0.00350182,12.012,-0.00523598
12.014,0.000786633,12.014,-0.00346285,12.014,-0.00537609
12.016,0.000874525,12.016,-0.0034385,12.016,-0.00551196
12.018,0.000971207,12.018,-0.00341415,12.018,-0.0056384
12.02,0.00108327,12.02,-0.00338493,12.02,-0.00574113
12.022,0.00132277,12.022,-0.00329239,12.022,-0.00592191
12.024,0.0015447,12.024,-0.00319498,12.024,-0.00606012
12.026,0.00166555,12.026,-0.00314628,12.026,-0.00611509
12.028,0.00177542,12.028,-0.0030927,12.028,-0.00615576
12.03,0.00186771,12.03,-0.00303913,12.03,-0.00618701
12.032,0.00195779,12.032,-0.00297581,12.032,-0.00618967
12.034,0.00205448,12.034,-0.00289789,12.034,-0.00618714
12.036,0.00225004,12.036,-0.00271768,12.036,-0.00612004
12.038,0.00240604,12.038,-0.00251313,12.038,-0.00601915
12.04,0.00246537,12.04,-0.00241085,12.04,-0.005964
12.042,0.00249833,12.042,-0.00229396,12.042,-0.00588481
12.044,0.00251591,12.044,-0.00215272,12.044,-0.00578126
12.046,0.00253568,12.046,-0.00200173,12.046,-0.00565856
12.048,0.00256205,12.048,-0.00186049,12.048,-0.00554559
12.05,0.00262797,12.05,-0.00154392,12.05,-0.00526671
12.052,0.00269169,12.052,-0.00101791,12.052,-0.00476898
12.054,0.00270268,12.054,-0.000827968,12.054,-0.00457904
12.056,0.00270048,12.056,-0.000633152,12.056,-0.00438422
12.058,0.00269389,12.058,-0.000448077,12.058,-0.00419915
12.06,0.0026895,12.06,-0.00024839,12.06,-0.00399946
12.062,0.0026873,12.062,0.000316576,12.062,-0.00336852
12.064,0.0026851,12.064,0.000501651,12.064,-0.00315517
12.066,0.00267631,12.066,0.000696467,12.066,-0.00292266
12.068,0.00265873,12.068,0.000891283,12.068,-0.00269014
12.07,0.00262797,12.07,0.00108123,12.07,-0.00245307
12.072,0.00250492,12.072,0.00160723,12.072,-0.00173857
12.074,0.00245658,12.074,0.00177283,12.074,-0.00149758
12.076,0.00240604,12.076,0.00193842,12.076,-0.00123774
12.078,0.0023577,12.078,0.00209914,12.078,-0.000973342
12.08,0.00229618,12.08,0.002255,12.08,-0.000704392
12.082,0.00204788,12.082,0.00266898,12.082,0.000114858
12.084,0.00194022,12.084,0.00278587,12.084,0.00039197
12.086,0.00183694,12.086,0.00290276,12.086,0.000678506
12.088,0.00174905,12.088,0.0029953,12.088,0.000959539
12.09,0.00165896,12.09,0.00309757,12.09,0.00124089
12.092,0.00145022,12.092,0.00326804,12.092,0.00182604
12.094,0.00119753,12.094,0.0033898,12.094,0.00239077
12.096,0.0010569,12.096,0.00343363,12.096,0.00267022
12.098,0.000931655,12.098,0.00346772,12.098,0.00293051
12.1,0.000817396,12.1,0.00349208,12.1,0.00319991
12.102,0.000698741,12.102,0.00351156,12.102,0.00345501
12.104,0.000430671,12.104,0.00351156,12.104,0.0039451
12.106,0.000123049,12.106,0.0034726,12.106,0.00439623
12.108,-3.30E-05,12.108,0.0034385,12.108,0.00460718
12.11,-0.0001626,12.11,0.00339467,12.11,0.00479896
12.112,-0.000274663,12.112,0.00335571,12.112,0.00499562
12.114,-0.000384528,12.114,0.00332161,12.114,0.00519715
12.116,-0.000613047,12.116,0.0032242,12.116,0.00554271
12.118,-0.000874525,12.118,0.00310244,12.118,0.00585449
12.12,-0.00100417,12.12,0.00303913,12.12,0.00598909
12.122,-0.00111623,12.122,0.00297581,12.122,0.00611427
12.124,-0.00121511,12.124,0.0029125,12.124,0.00623003
12.126,-0.00131179,12.126,0.00284918,12.126,0.00632694
12.128,-0.00150295,12.128,0.00270794,12.128,0.00645901
12.13,-0.00171829,12.13,0.00255209,12.13,0.00651993
12.132,-0.00182156,12.132,0.00246442,12.132,0.00652651
12.134,-0.00190286,12.134,0.00238163,12.134,0.00652854
12.136,-0.00197318,12.136,0.0023037,12.136,0.00652601
12.138,-0.00204129,12.138,0.00221603,12.138,0.00650432
12.14,-0.00216434,12.14,0.00202609,12.14,0.00642747
12.142,-0.00229178,12.142,0.00181666,12.142,0.00628401
12.144,-0.00234891,12.144,0.00170951,12.144,0.00619572
12.146,-0.00238847,12.146,0.00159262,12.146,0.00608825
12.148,-0.00241923,12.148,0.00147573,12.148,0.00597136
12.15,-0.00244559,12.15,0.00135397,12.15,0.0058496
12.152,-0.00249394,12.152,0.0010861,12.152,0.00558173
12.154,-0.00253568,12.154,0.000798746,12.154,0.0052661
12.156,-0.00255326,12.156,0.000633152,12.156,0.00508166
12.158,-0.00256205,12.158,0.000472429,12.158,0.00488324
12.16,-0.00256425,12.16,0.000311706,12.16,0.00469424
12.162,-0.00256425,12.162,0.000150982,12.162,0.00449582
12.164,-0.00256425,12.164,-0.000180205,12.164,0.00408923
12.166,-0.00256205,12.166,-0.000526003,12.166,0.00364918
12.168,-0.00256205,12.168,-0.000691597,12.168,0.00342704
12.17,-0.00255985,12.17,-0.00085232,12.17,0.00320034
12.172,-0.00255546,12.172,-0.00101304,12.172,0.00296422
12.174,-0.00254667,12.174,-0.00117864,12.174,0.00272323
12.176,-0.00250492,12.176,-0.00148547,12.176,0.00224675
12.178,-0.00241264,12.178,-0.00177283,12.178,0.00176147
12.18,-0.00234672,12.18,-0.0019092,12.18,0.00150258
12.182,-0.00227201,12.182,-0.0020407,12.182,0.00124856
12.184,-0.00218412,12.184,-0.00217707,12.184,0.000970814
12.186,-0.00208744,12.186,-0.00229883,12.186,0.000698258
12.188,-0.00183914,12.188,-0.00252287,12.188,0.000163201
12.19,-0.00153372,12.19,-0.00271768,12.19,-0.000380333
12.192,-0.0013799,12.192,-0.00281022,12.192,-0.000651942
12.194,-0.00125466,12.194,-0.00289302,12.194,-0.000932659
12.196,-0.00116237,12.196,-0.00297581,12.196,-0.00121338
12.198,-0.00108327,12.198,-0.00306348,12.198,-0.00151781
12.2,-0.00090309,12.2,-0.00320472,12.2,-0.00208317
12.202,-0.000674571,12.202,-0.00328265,12.202,-0.00261349
12.204,-0.00055372,12.204,-0.00329726,12.204,-0.00284487
12.206,-0.000435065,12.206,-0.00331187,12.206,-0.00308568
12.208,-0.000320806,12.208,-0.00333135,12.208,-0.00334078
12.21,-0.000184573,12.21,-0.00333622,12.21,-0.00357184
12.212,-2.42E-05,12.212,-0.00333135,12.212,-0.00379317
12.214,0.000371344,12.214,-0.003307,12.214,-0.00422121
12.216,0.000898696,12.216,-0.00321933,12.216,-0.004765
12.218,0.0010591,12.218,-0.0031755,12.218,-0.00490024
12.22,0.00114919,12.22,-0.00313167,12.22,-0.00502605
12.222,0.00116677,12.222,-0.00309757,12.222,-0.00514276
12.224,0.00117116,12.224,-0.00308296,12.224,-0.00526952
12.226,0.00131399,12.226,-0.00295633,12.226,-0.00553873
12.228,0.00137771,12.228,-0.00288815,12.228,-0.00559306
12.23,0.00145681,12.23,-0.0028297,12.23,-0.00564772
12.232,0.00155129,12.232,-0.00278587,12.232,-0.00570756
12.234,0.00166336,12.234,-0.00272255,12.234,-0.00572906
12.236,0.00192044,12.236,-0.00258618,12.236,-0.00571522
12.238,0.00217972,12.238,-0.00241085,12.238,-0.00563413
12.24,0.00229398,12.24,-0.00232318,12.24,-0.00559359
12.242,0.00237089,12.242,-0.00222577,12.242,-0.00553388
12.244,0.00241044,12.244,-0.00213811,12.244,-0.00548391
12.246,0.002439,12.246,-0.00203583,12.246,-0.00540991
12.248,0.00249833,12.248,-0.00180692,12.248,-0.00523755
12.25,0.00256645,12.25,-0.00153905,12.25,-0.00499795
12.252,0.00259501,12.252,-0.0013978,12.252,-0.00487556
12.254,0.00261039,12.254,-0.00125656,12.254,-0.00473431
12.256,0.00261918,12.256,-0.00111532,12.256,-0.0046025
12.258,0.00262797,12.258,-0.00096921,12.258,-0.00445639
12.26,0.00264115,12.26,-0.000652634,12.26,-0.00413981
12.262,0.00264555,12.262,-0.000292224,12.262,-0.0037794
12.264,0.00264335,12.264,-0.000107149,12.264,-0.0035849
12.266,0.00264115,12.266,7.79E-05,12.266,-0.00338098
12.268,0.00263676,12.268,0.000272742,12.268,-0.00316731
12.27,0.00263017,12.27,0.000457818,12.27,-0.00295396
12.272,0.00259062,12.272,0.000842579,12.272,-0.00252207
12.274,0.00253568,12.274,0.00120786,12.274,-0.00207197
12.276,0.00250932,12.276,0.00137832,12.276,-0.00184496
12.278,0.00248295,12.278,0.00154392,12.278,-0.00162282
12.28,0.00244999,12.28,0.00170464,12.28,-0.00139612
12.282,0.00240165,12.282,0.00186536,12.282,-0.00116
12.284,0.00233573,12.284,0.00202609,12.284,-0.000914451
12.286,0.00215555,12.286,0.00231344,12.286,-0.000419752
12.288,0.00178421,12.288,0.00265437,12.288,0.000317018
12.29,0.00165237,12.29,0.00275665,12.29,0.000579518
12.292,0.00155569,12.292,0.00284431,12.292,0.000827406
12.294,0.00149197,12.294,0.00292224,12.294,0.0010844
12.296,0.00142825,12.296,0.00300504,12.296,0.0013557
12.298,0.00116457,12.298,0.00318037,12.298,0.00216249
12.3,0.0010547,12.3,0.00320472,12.3,0.00240362
12.302,0.00093605,12.302,0.00323395,12.302,0.00265903
12.304,0.000823988,12.304,0.00325343,12.304,0.00290471
12.306,0.00057789,12.306,0.00327291,12.306,0.00339543
12.308,0.000296636,12.308,0.00324856,12.308,0.00384232
12.31,0.000149416,12.31,0.0032242,12.31,0.00405359
12.312,2.42E-05,12.312,0.00319011,12.312,0.00425511
12.314,-8.79E-05,12.314,0.00315602,12.314,0.00445664
12.316,-0.000206546,12.316,0.00312193,12.316,0.00464874
12.318,-0.000457038,12.318,0.00302939,12.318,0.00499917
12.32,-0.000749279,12.32,0.00291737,12.32,0.00530184
12.322,-0.000896498,12.322,0.00284918,12.322,0.00543158
12.324,-0.00101955,12.324,0.00278587,12.324,0.00555676
12.326,-0.00112062,12.326,0.00273716,12.326,0.00568713
12.328,-0.0012195,12.328,0.00268359,12.328,0.0058032
12.33,-0.00141286,12.33,0.00254722,12.33,0.005959
12.332,-0.00162161,12.332,0.0023865,12.332,0.00603389
12.334,-0.00172488,12.334,0.0023037,12.334,0.00604534
12.336,-0.00180838,12.336,0.00222577,12.336,0.00606167
12.338,-0.00188089,12.338,0.00214298,12.338,0.00605427
12.34,-0.00194901,12.34,0.00206018,12.34,0.00604687
12.342,-0.00208744,12.342,0.00189459,12.342,0.0060038
12.344,-0.00223465,12.344,0.00170951,12.344,0.00591297
12.346,-0.00230497,12.346,0.00160236,12.346,0.0058341
12.348,-0.00235551,12.348,0.00150008,12.348,0.00575067
12.35,-0.00239506,12.35,0.00139293,12.35,0.00565294
12.352,-0.00242582,12.352,0.00127117,12.352,0.00553118
12.354,-0.00245219,12.354,0.00116403,12.354,0.00542404
12.356,-0.00249833,12.356,0.000910765,12.356,0.00517077
12.358,-0.00255326,12.358,0.00048704,12.358,0.00471878
12.36,-0.00256645,12.36,0.000336058,12.36,0.00453952
12.362,-0.00256864,12.362,0.000180205,12.362,0.00435539
12.364,-0.00256864,12.364,2.92E-05,12.364,0.00416671
12.366,-0.00256864,12.366,-0.000131501,12.366,0.00397771
12.368,-0.00256645,12.368,-0.000623411,12.368,0.00336328
12.37,-0.00256645,12.37,-0.000784134,12.37,0.00315543
12.372,-0.00256425,12.372,-0.000939987,12.372,0.00293361
12.374,-0.00255985,12.374,-0.00109584,12.374,0.0027212
12.376,-0.00255546,12.376,-0.00125169,12.376,0.00248995
12.378,-0.00249613,12.378,-0.00169003,12.378,0.00180657
12.38,-0.00246098,12.38,-0.0018264,12.38,0.00156653
12.382,-0.00241483,12.382,-0.0019579,12.382,0.00133135
12.384,-0.0023577,12.384,-0.00207966,12.384,0.00108707
12.386,-0.00228519,12.386,-0.00219168,12.386,0.00085253
12.388,-0.00206766,12.388,-0.00241572,12.388,0.000355173
12.39,-0.00176883,12.39,-0.00262028,12.39,-0.000160402
12.392,-0.00160842,12.392,-0.00270794,12.392,-0.000408291
12.394,-0.0014678,12.394,-0.00278587,12.394,-0.000655864
12.396,-0.00136452,12.396,-0.0028638,12.396,-0.000912862
12.398,-0.00127443,12.398,-0.00295146,12.398,-0.00118902
12.4,-0.00119094,12.4,-0.00302939,12.4,-0.00145545
12.402,-0.000975601,12.402,-0.00315115,12.402,-0.00198247
12.404,-0.000705333,12.404,-0.00321446,12.404,-0.00247933
12.406,-0.000560312,12.406,-0.00323395,12.406,-0.00271558
12.408,-0.000428474,12.408,-0.0032583,12.408,-0.0029567
12.41,-0.000309819,12.41,-0.00326804,12.41,-0.00318322
12.412,-0.000180179,12.412,-0.00327291,12.412,-0.00340486
12.414,-3.52E-05,12.414,-0.00327778,12.414,-0.0036265
12.416,0.000309819,12.416,-0.00324856,12.416,-0.00402139
12.418,0.000624033,12.418,-0.0031755,12.418,-0.00437245
12.42,0.000769055,12.42,-0.00313654,12.42,-0.00454083
12.422,0.000876723,12.422,-0.00309757,12.422,-0.00469037
12.424,0.00096022,12.424,-0.00305374,12.424,-0.0048256
12.426,0.00103932,12.426,-0.00302452,12.426,-0.0049566
12.428,0.001136,12.428,-0.00298556,12.428,-0.00505901
12.43,0.00133816,12.43,-0.00286867,12.43,-0.00520602
12.432,0.0015447,12.432,-0.00271281,12.432,-0.00529521
12.434,0.00166555,12.434,-0.00266898,12.434,-0.00536447
12.436,0.00177762,12.436,-0.00260566,12.436,-0.00540483
12.438,0.00187869,12.438,-0.00253748,12.438,-0.00542147
12.44,0.00197537,12.44,-0.00247416,12.44,-0.00544298
12.442,0.00207865,12.442,-0.00238163,12.442,-0.00541641
12.444,0.0022808,12.444,-0.00220629,12.444,-0.0053636
12.446,0.00244779,12.446,-0.00201635,12.446,-0.0052679
12.448,0.00250492,12.448,-0.00192868,12.448,-0.00522736
12.45,0.00253349,12.45,-0.00181179,12.45,-0.00514817
12.452,0.00254008,12.452,-0.00170951,12.452,-0.00508359
12.454,0.00254887,12.454,-0.00158288,12.454,-0.00498523
12.456,0.00256425,12.456,-0.00144164,12.456,-0.00486284
12.458,0.00261698,12.458,-0.00118351,12.458,-0.00462356
12.46,0.00266532,12.46,-0.000901024,12.46,-0.0043505
12.462,0.00267851,12.462,-0.00072569,12.462,-0.00417517
12.464,0.00267631,12.464,-0.000555226,12.464,-0.0040047
12.466,0.00266972,12.466,-0.000394502,12.466,-0.00384398
12.468,0.00266093,12.468,-0.000204557,12.468,-0.00365403
12.47,0.00265434,12.47,-3.90E-05,12.47,-0.00347902
12.472,0.00262577,12.472,0.000316576,12.472,-0.00308578
12.474,0.00259062,12.474,0.000662374,12.474,-0.00268343
12.476,0.00256864,12.476,0.00085232,12.476,-0.00246521
12.478,0.00254667,12.478,0.00102278,12.478,-0.00224762
12.48,0.00251371,12.48,0.00119812,12.48,-0.00202516
12.482,0.00246757,12.482,0.00136858,12.482,-0.00180758
12.484,0.00240385,12.484,0.00151956,12.484,-0.00159062
12.486,0.00222806,12.486,0.00181666,12.486,-0.00115215
12.488,0.00199735,12.488,0.00207479,12.488,-0.000705526
12.49,0.0018699,12.49,0.00219655,12.49,-0.000470668
12.492,0.00176223,12.492,0.0023037,12.492,-0.000240997
12.494,0.00167215,12.494,0.00241572,12.494,2.97E-06
12.496,0.00157766,12.496,0.00251313,12.496,0.000251174
12.498,0.00147439,12.498,0.00259592,12.498,0.000503618
12.5,0.00124367,12.5,0.00275665,12.5,0.00101306
12.502,0.000780042,12.502,0.00290276,12.502,0.00178121
12.504,0.000617441,12.504,0.00293198,12.504,0.0020272
12.506,0.000489998,12.506,0.0029612,12.506,0.00228262
12.508,0.000406501,12.508,0.00297581,12.508,0.00253285
12.51,0.000323003,12.51,0.0029953,12.51,0.00278795
12.512,3.52E-05,12.512,0.00295633,12.512,0.00349355
12.514,-8.13E-05,12.514,0.00293198,12.514,0.00371424
12.516,-0.000210941,12.516,0.00289789,12.516,0.00392519
12.518,-0.000323003,12.518,0.00284431,12.518,0.00411666
12.52,-0.000443855,12.52,0.00280048,12.52,0.00430845
12.522,-0.000865736,12.522,0.00259592,12.522,0.0047919
12.524,-0.00102394,12.524,0.00253748,12.524,0.0049408
12.526,-0.00116237,12.526,0.00246442,12.526,0.00507509
12.528,-0.00126345,12.528,0.00239137,12.528,0.00519996
12.53,-0.00136013,12.53,0.00232318,12.53,0.00531084
12.532,-0.00153152,12.532,0.00216733,12.532,0.00547543
12.534,-0.00169851,12.534,0.00202609,12.534,0.00557924
12.536,-0.00178201,12.536,0.00193842,12.536,0.00558582
12.538,-0.00185013,12.538,0.00186536,12.538,0.00560701
12.54,-0.00191385,12.54,0.00180692,12.54,0.00563339
12.542,-0.00197757,12.542,0.00174847,12.542,0.00565034
12.544,-0.0021182,12.544,0.00162184,12.544,0.00564623
12.546,-0.00227421,12.546,0.00146599,12.546,0.00556578
12.548,-0.00234891,12.548,0.00138319,12.548,0.00550183
12.55,-0.00240165,12.55,0.0013004,12.55,0.00542846
12.552,-0.002439,12.552,0.0012176,12.552,0.00534566
12.554,-0.00246757,12.554,0.00113967,12.554,0.00526774
12.556,-0.00250712,12.556,0.000935117,12.556,0.00506318
12.558,-0.00253568,12.558,0.000696467,12.558,0.00480568
12.56,-0.00254447,12.56,0.000569837,12.56,0.0046602
12.562,-0.00254887,12.562,0.000443206,12.562,0.00451472
12.564,-0.00254887,12.564,0.000301965,12.564,0.0043452
12.566,-0.00254887,12.566,0.000170464,12.566,0.00418543
12.568,-0.00254887,12.568,-0.000136371,12.568,0.00381262
12.57,-0.00254667,12.57,-0.000448077,12.57,0.00343494
12.572,-0.00254447,12.572,-0.00060393,12.572,0.00324139
12.574,-0.00254228,12.574,-0.000754912,12.574,0.00303386
12.576,-0.00253788,12.576,-0.000901024,12.576,0.0028312
12.578,-0.00252909,12.578,-0.00104227,12.578,0.00263341
12.58,-0.00247416,12.58,-0.00132475,12.58,0.00221898
12.582,-0.0023599,12.582,-0.00157801,12.582,0.00180549
12.584,-0.0022808,12.584,-0.0016949,12.584,0.00159436
12.586,-0.00219071,12.586,-0.00180205,12.586,0.00138353
12.588,-0.00209403,12.588,-0.00190433,12.588,0.00116816
12.59,-0.00198856,12.59,-0.0020066,12.59,0.000952782
12.592,-0.0018699,12.592,-0.00209914,12.592,0.000728298
12.594,-0.00158645,12.594,-0.00228422,12.594,0.000260478
12.596,-0.00107668,12.596,-0.00250826,12.596,-0.00045365
12.598,-0.00091188,12.598,-0.00257157,12.598,-0.000705461
12.6,-0.000802015,12.6,-0.00263002,12.6,-0.000952402
12.602,-0.00076466,12.602,-0.00268846,12.602,-0.00119934
12.604,-0.000751477,12.604,-0.00276152,12.604,-0.00147974
12.606,-0.000593271,12.606,-0.00288815,12.606,-0.00224726
12.608,-0.000494393,12.608,-0.00290276,12.608,-0.00248807
12.61,-0.000380133,12.61,-0.00289302,12.61,-0.0026951
12.612,-0.000250492,12.612,-0.00289302,12.612,-0.00291187
12.614,-9.89E-05,12.614,-0.00287841,12.614,-0.00312345
12.616,0.000281254,12.616,-0.00284431,12.616,-0.0035229
12.618,0.00071632,12.618,-0.002781,12.618,-0.00386485
12.62,0.00091188,12.62,-0.00274691,12.62,-0.00401925
12.622,0.00105251,12.622,-0.00268359,12.622,-0.00412558
12.624,0.00112941,12.624,-0.00263002,12.624,-0.00422281
12.626,0.00117995,12.626,-0.00259592,12.626,-0.00432066
12.628,0.00123269,12.628,-0.00256183,12.628,-0.00441852
12.63,0.0013821,12.63,-0.00247416,12.63,-0.00459474
12.632,0.00164798,12.632,-0.0023037,12.632,-0.00478242
12.634,0.00177102,12.634,-0.00226474,12.634,-0.00483771
12.636,0.00187869,12.636,-0.00221603,12.636,-0.00487383
12.638,0.00195999,12.638,-0.0021722,12.638,-0.00489597
12.64,0.0020325,12.64,-0.00211862,12.64,-0.00490836
12.642,0.00228739,12.642,-0.00189459,12.642,-0.00484455
12.644,0.00237748,12.644,-0.00180692,12.644,-0.00479458
12.646,0.0024434,12.646,-0.00172412,12.646,-0.00474948
12.648,0.00247416,12.648,-0.00163158,12.648,-0.00469464
12.65,0.00248954,12.65,-0.00151956,12.65,-0.0046109
12.652,0.00250712,12.652,-0.00141242,12.652,-0.00453202
12.654,0.00253349,12.654,-0.00129553,12.654,-0.00443398
12.656,0.002606,12.656,-0.00104714,12.656,-0.00422329
12.658,0.00264115,12.658,-0.000915635,12.658,-0.00410122
12.66,0.00266093,12.66,-0.000774394,12.66,-0.00395998
12.662,0.00266532,12.662,-0.000633152,12.662,-0.00381873
12.664,0.00266093,12.664,-0.000477299,12.664,-0.00366288
12.666,0.00265434,12.666,-0.000316576,12.666,-0.00350216
12.668,0.00264335,12.668,1.46E-05,12.668,-0.00317097
12.67,0.00261259,12.67,0.000506522,12.67,-0.00263194
12.672,0.0026016,12.672,0.000672115,12.672,-0.00244749
12.674,0.00259062,12.674,0.000818227,12.674,-0.00227311
12.676,0.00257304,12.676,0.00097895,12.676,-0.00208411
12.678,0.00254667,12.678,0.00112993,12.678,-0.00189543
12.68,0.00244999,12.68,0.00143677,12.68,-0.00150377
12.682,0.00230277,12.682,0.00170951,12.682,-0.0011085
12.684,0.00221708,12.684,0.00184101,12.684,-0.000901606
12.686,0.00212918,12.686,0.00196764,12.686,-0.000699577
12.688,0.00204788,12.688,0.00207966,12.688,-0.00049331
12.69,0.0019534,12.69,0.00220629,12.69,-0.000263006
12.692,0.00185232,12.692,0.00231344,12.692,-4.28E-05
12.694,0.00161941,12.694,0.00250339,12.694,0.00041108
12.696,0.00118215,12.696,0.00272255,12.696,0.00112034
12.698,0.00103053,12.698,0.00277613,12.698,0.00135298
12.7,0.000918471,12.7,0.00281996,12.7,0.00159474
12.702,0.000848158,12.702,0.0028638,12.702,0.00183649
12.704,0.000775647,12.704,0.00290276,12.704,0.0020828
12.706,0.00068336,12.706,0.00294659,12.706,0.0023434
12.708,0.00057789,12.708,0.00296607,12.708,0.00258908
12.71,0.000127443,12.71,0.0029125,12.71,0.00323294
12.712,-6.37E-05,12.712,0.0028638,12.712,0.00341043
12.714,-0.000246098,12.714,0.00281509,12.714,0.00358792
12.716,-0.000395514,12.716,0.00277613,12.716,0.00377516
12.718,-0.000672374,12.718,0.00265924,12.718,0.00410123
12.72,-0.000885512,12.72,0.00252774,12.72,0.0044127
12.722,-0.000977798,12.722,0.00245468,12.722,0.00454699
12.724,-0.00104811,12.724,0.0023865,12.724,0.00469557
12.726,-0.00110524,12.726,0.00230857,12.726,0.00481557
12.728,-0.00116896,12.728,0.00223064,12.728,0.00493556
12.73,-0.00134914,12.73,0.00206992,12.73,0.00515183
12.732,-0.00159744,12.732,0.0019092,12.732,0.0052927
12.734,-0.00173587,12.734,0.0018264,12.734,0.00533243
