"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
14.974,-0.00246317,14.974,-0.00060393,14.974,0.00249683
14.976,-0.00246098,14.976,-0.000681856,14.976,0.0023812
14.978,-0.00245658,14.978,-0.000769523,14.978,0.00224641
14.98,-0.00244559,14.98,-0.00084745,14.98,0.00213079
14.982,-0.00242362,14.982,-0.000925376,14.982,0.00199631
14.984,-0.00238627,14.984,-0.0010033,14.984,0.00187126
14.986,-0.00223905,14.986,-0.00114454,14.986,0.0016075
14.988,-0.00199954,14.988,-0.00128092,14.988,0.00133918
14.99,-0.00185672,14.99,-0.00132962,14.99,0.00120565
14.992,-0.00172268,14.992,-0.00137832,14.992,0.00107212
14.994,-0.00161502,14.994,-0.00140755,14.994,0.000958079
14.996,-0.00150955,14.996,-0.00144164,14.996,0.000829738
14.998,-0.00139968,14.998,-0.00149034,14.998,0.000677362
15,-0.00110964,15,-0.00157801,15,0.000354074
15.002,-0.000652598,15.002,-0.0016462,15.002,-0.000109953
15.004,-0.000494393,15.004,-0.00166081,15.004,-0.000265936
15.006,-0.000371344,15.006,-0.00167542,15.006,-0.000421919
15.008,-0.000296636,15.008,-0.00168516,15.008,-0.000582457
15.01,-0.000235111,15.01,-0.00170951,15.01,-0.000757606
15.012,-0.000149416,15.012,-0.00172899,15.012,-0.000937309
15.014,0.000127443,15.014,-0.00172899,15.014,-0.0012766
15.016,0.000268071,15.016,-0.00170464,15.016,-0.00143132
15.018,0.000421882,15.018,-0.00166568,15.018,-0.00157143
15.02,0.000591074,15.02,-0.00163158,15.02,-0.00171641
15.022,0.000791028,15.022,-0.00159262,15.022,-0.00185652
15.024,0.00101515,15.024,-0.00155366,15.024,-0.0019872
15.026,0.00142605,15.026,-0.00147573,15.026,-0.00224856
15.028,0.00191605,15.028,-0.00128092,15.028,-0.00249671
15.03,0.00203909,15.03,-0.00120299,15.03,-0.00255074
15.032,0.00207865,15.032,-0.00115428,15.032,-0.00262455
15.034,0.00205008,15.034,-0.00108123,15.034,-0.0026646
15.036,0.00202591,15.036,-0.00100817,15.036,-0.00271406
15.038,0.00210282,15.038,-0.00084745,15.038,-0.00277953
15.04,0.00220829,15.04,-0.000696467,15.04,-0.0028359
15.042,0.0022764,15.042,-0.000618541,15.042,-0.00284279
15.044,0.0023621,15.044,-0.000564966,15.044,-0.00285519
15.046,0.002439,15.046,-0.000477299,15.046,-0.00282407
15.048,0.00250712,15.048,-0.000389632,15.048,-0.00277411
15.05,0.00255107,15.05,-0.000326317,15.05,-0.00274849
15.052,0.00258183,15.052,-0.000155853,15.052,-0.00262515
15.054,0.00257084,15.054,6.82E-05,15.054,-0.00242939
15.056,0.00256425,15.056,0.000146112,15.056,-0.00235146
15.058,0.00255985,15.058,0.000228909,15.058,-0.00225924
15.06,0.00255766,15.06,0.000311706,15.06,-0.00217644
15.062,0.00255107,15.062,0.000399373,15.062,-0.00206992
15.064,0.00247855,15.064,0.000647763,15.064,-0.00175556
15.066,0.00243681,15.066,0.00072569,15.066,-0.00164936
15.068,0.00238627,15.068,0.000813357,15.068,-0.00154284
15.07,0.00232694,15.07,0.000910765,15.07,-0.00141716
15.072,0.00225882,15.072,0.0010033,15.072,-0.00129635
15.074,0.00206766,15.074,0.00119325,15.074,-0.00102158
15.076,0.00181277,15.076,0.00136858,15.076,-0.000761422
15.078,0.00167434,15.078,0.00144651,15.078,-0.000626947
15.08,0.00155569,15.08,0.00150982,15.08,-0.000507083
15.082,0.00145242,15.082,0.00157801,15.082,-0.000363499
15.084,0.00134475,15.084,0.00164132,15.084,-0.000215361
15.086,0.00106569,15.086,0.00175821,15.086,9.00E-05
15.088,0.000762463,15.088,0.00183614,15.088,0.000403571
15.09,0.000621836,15.09,0.00185075,15.09,0.000540705
15.092,0.000503182,15.092,0.00187023,15.092,0.000701558
15.094,0.000399909,15.094,0.0018751,15.094,0.000857226
15.096,0.000283452,15.096,0.00187023,15.096,0.00100315
15.098,0.000134035,15.098,0.00187023,15.098,0.00116337
15.1,-0.00019556,15.1,0.00183127,15.1,0.00148255
15.102,-0.000742687,15.102,0.00166081,15.102,0.00185873
15.104,-0.00093605,15.104,0.00157801,15.104,0.001955
15.106,-0.00107009,15.106,0.00150495,15.106,0.00207044
15.108,-0.00112721,15.108,0.00144651,15.108,0.00220992
15.11,-0.00116017,15.11,0.00137345,15.11,0.00232536
15.112,-0.00136892,15.112,0.00115916,15.112,0.00267655
15.114,-0.00144143,15.114,0.00107149,15.114,0.00277738
15.116,-0.00152053,15.116,0.00096921,15.116,0.00285417
15.118,-0.00160842,15.118,0.000876672,15.118,0.00293128
15.12,-0.0017117,15.12,0.000789005,15.12,0.00301326
15.122,-0.00194022,15.122,0.00061367,15.122,0.00313009
15.124,-0.00217093,15.124,0.000433466,15.124,0.00317608
15.126,-0.00227421,15.126,0.000355539,15.126,0.00318298
15.128,-0.00234232,15.128,0.000267872,15.128,0.00316129
15.13,-0.00237308,15.13,0.000175334,15.13,0.0031253
15.132,-0.00239286,15.132,0.000112019,15.132,0.00311853
15.134,-0.00242362,15.134,-2.44E-05,15.134,0.00305756
15.136,-0.0024412,15.136,-0.000160723,15.136,0.00296831
15.138,-0.00244779,15.138,-0.000228909,15.138,0.00290955
15.14,-0.00245219,15.14,-0.000297094,15.14,0.00284136
15.142,-0.00245219,15.142,-0.000355539,15.142,0.00277349
15.144,-0.00244999,15.144,-0.000413984,15.144,0.00270562
15.146,-0.00244779,15.146,-0.000472429,15.146,0.00262833
15.148,-0.0024412,15.148,-0.00060393,15.148,0.00242143
15.15,-0.00242802,15.15,-0.00084745,15.15,0.00205539
15.152,-0.00241703,15.152,-0.000920506,15.152,0.00193521
15.154,-0.00239725,15.154,-0.0010033,15.154,0.00179586
15.156,-0.00236429,15.156,-0.00107149,15.156,0.00167113
15.158,-0.00230936,15.158,-0.00113967,15.158,0.00154639
15.16,-0.00197318,15.16,-0.00133449,15.16,0.00114423
15.162,-0.00181936,15.162,-0.00139293,15.162,0.00101039
15.164,-0.00167654,15.164,-0.0014319,15.164,0.000886603
15.166,-0.00157107,15.166,-0.00147573,15.166,0.000757946
15.168,-0.00147219,15.168,-0.00151469,15.168,0.000624735
15.17,-0.00110964,15.17,-0.00167055,15.17,0.00012959
15.172,-0.000973404,15.172,-0.00169977,15.172,-2.22E-05
15.174,-0.000872328,15.174,-0.00172412,15.174,-0.000178454
15.176,-0.00079762,15.176,-0.00171925,15.176,-0.000305531
15.178,-0.000711925,15.178,-0.00171925,15.178,-0.000437478
15.18,-0.000424079,15.18,-0.00175334,15.18,-0.00076374
15.182,-3.96E-05,15.182,-0.00175334,15.182,-0.00107476
15.184,0.000145022,15.184,-0.00171925,15.184,-0.00120089
15.186,0.000305425,15.186,-0.00170464,15.186,-0.0013465
15.188,0.000446052,15.188,-0.00167542,15.188,-0.00148692
15.19,0.000584482,15.19,-0.00166081,15.19,-0.00163253
15.192,0.000909682,15.192,-0.00164132,15.192,-0.00194292
15.194,0.00118654,15.194,-0.00155366,15.194,-0.00217569
15.196,0.0013008,15.196,-0.00149034,15.196,-0.0022726
15.198,0.00139089,15.198,-0.00144164,15.198,-0.00237469
15.2,0.0014656,15.2,-0.00138319,15.2,-0.00245762
15.202,0.00155129,15.202,-0.00132962,15.202,-0.00254542
15.204,0.001793,15.204,-0.00124195,15.204,-0.00272165
15.206,0.00198636,15.206,-0.00107636,15.206,-0.00278225
15.208,0.00208744,15.208,-0.00097895,15.208,-0.00278851
15.21,0.00217972,15.21,-0.000891283,15.21,-0.00279509
15.212,0.00225223,15.212,-0.000813357,15.212,-0.00280199
15.214,0.00231595,15.214,-0.000764653,15.214,-0.00283811
15.216,0.00237528,15.216,-0.000701338,15.216,-0.00285019
15.218,0.00244999,15.218,-0.000511392,15.218,-0.00279219
15.22,0.00248954,15.22,-0.000336058,15.22,-0.00271111
15.222,0.00249833,15.222,-0.000267872,15.222,-0.0026712
15.224,0.00249833,15.224,-0.000194816,15.224,-0.00262641
15.226,0.00249613,15.226,-0.00012176,15.226,-0.00257221
15.228,0.00249613,15.228,-3.90E-05,15.228,-0.00249884
15.23,0.00249613,15.23,3.90E-05,15.23,-0.00242091
15.232,0.00248515,15.232,0.000189946,15.232,-0.00226993
15.234,0.0024412,15.234,0.000443206,15.234,-0.00199782
15.236,0.00241703,15.236,0.000526003,15.236,-0.00188675
15.238,0.00238847,15.238,0.000618541,15.238,-0.00177536
15.24,0.00234891,15.24,0.000715949,15.24,-0.00164968
15.242,0.00229398,15.242,0.000808486,15.242,-0.00152886
15.244,0.00200394,15.244,0.00107636,15.244,-0.00116674
15.246,0.00187649,15.246,0.00115916,15.246,-0.00103682
15.248,0.00176223,15.248,0.00123708,15.248,-0.000911773
15.25,0.00166555,15.25,0.00131501,15.25,-0.000786722
15.252,0.00156887,15.252,0.00140268,15.252,-0.000633082
15.254,0.00131399,15.254,0.00154392,15.254,-0.000350468
15.256,0.000999772,15.256,0.00166081,15.256,-4.51E-05
15.258,0.000863539,15.258,0.00169977,15.258,9.76E-05
15.26,0.000758069,15.26,0.00172412,15.26,0.000235003
15.262,0.000663585,15.262,0.00175334,15.262,0.000396173
15.264,0.000560312,15.264,0.00177283,15.264,0.000547602
15.266,0.0002439,15.266,0.00180205,15.266,0.000878418
15.268,-8.79E-05,15.268,0.00175821,15.268,0.00115503
15.27,-0.000254887,15.27,0.00171925,15.27,0.00128571
15.272,-0.000408698,15.272,0.00168029,15.272,0.00143524
15.274,-0.000536141,15.274,0.00162671,15.274,0.00156074
15.276,-0.000670177,15.276,0.00156827,15.276,0.00169079
15.278,-0.000813001,15.278,0.00153418,15.278,0.00183577
15.28,-0.00109645,15.28,0.00140268,15.28,0.00209069
15.282,-0.00153591,15.282,0.00113967,15.282,0.0024026
15.284,-0.00167215,15.284,0.00104714,15.284,0.00249856
15.286,-0.00175125,15.286,0.00096921,15.286,0.0025997
15.288,-0.00177762,15.288,0.000886413,15.288,0.00269597
15.29,-0.00179519,15.29,0.000808486,15.29,0.00278769
15.292,-0.00195999,15.292,0.000560096,15.292,0.00301054
15.294,-0.00201932,15.294,0.000462688,15.294,0.00304508
15.296,-0.00209403,15.296,0.000355539,15.296,0.00306046
15.298,-0.00216654,15.298,0.000277613,15.298,0.0030862
15.3,-0.00223905,15.3,0.000194816,15.3,0.00308823
15.302,-0.00241044,15.302,-4.87E-05,15.302,0.00300493
15.304,-0.00245658,15.304,-0.000136371,15.304,0.00294554
15.306,-0.00248075,15.306,-0.000199686,15.306,0.0029105
15.308,-0.00248075,15.308,-0.000267872,15.308,0.00286116
15.31,-0.00247636,15.31,-0.000331187,15.31,0.00279785
15.312,-0.00248515,15.312,-0.000448077,15.312,0.00268096
15.314,-0.00248075,15.314,-0.000569837,15.314,0.0025215
15.316,-0.00248075,15.316,-0.000642893,15.316,0.00241074
15.318,-0.00247855,15.318,-0.000711078,15.318,0.00230486
15.32,-0.00247196,15.32,-0.000769523,15.32,0.00219929
15.322,-0.00245878,15.322,-0.000832838,15.322,0.00208885
15.324,-0.00243461,15.324,-0.000881542,15.324,0.00199302
15.326,-0.00232694,15.326,-0.000988691,15.326,0.00177278
15.328,-0.00213797,15.328,-0.00112019,15.328,0.00151875
15.33,-0.00201712,15.33,-0.00117377,15.33,0.0013992
15.332,-0.00189847,15.332,-0.00122734,15.332,0.00127023
15.334,-0.0017886,15.334,-0.00127604,15.334,0.00114613
15.336,-0.00167654,15.336,-0.00131988,15.336,0.00101747
15.338,-0.00155349,15.338,-0.00137345,15.338,0.00086965
15.34,-0.00124587,15.34,-0.00146599,15.34,0.000579191
15.342,-0.00071632,15.342,-0.00154392,15.342,0.000143122
15.344,-0.00055372,15.344,-0.00155853,15.344,5.99E-06
15.346,-0.000446052,15.346,-0.00156827,15.346,-0.000145124
15.348,-0.000402106,15.348,-0.00158288,15.348,-0.000301107
15.35,-0.000366949,15.35,-0.00160723,15.35,-0.000466831
15.352,-0.000116457,15.352,-0.00162671,15.352,-0.000966978
15.354,-1.76E-05,15.354,-0.00159749,15.354,-0.0011074
15.356,0.000107668,15.356,-0.00154879,15.356,-0.00122834
15.358,0.000250492,15.358,-0.00152444,15.358,-0.00137364
15.36,0.000437263,15.36,-0.00149521,15.36,-0.00151406
15.362,0.000872328,15.362,-0.00142703,15.362,-0.00177574
15.364,0.00127663,15.364,-0.0013004,15.364,-0.00196013
15.366,0.0014634,15.366,-0.00125656,15.366,-0.00205767
15.368,0.00159524,15.368,-0.00118838,15.368,-0.00212143
15.37,0.00166555,15.37,-0.00113967,15.37,-0.00219525
15.372,0.0017117,15.372,-0.00111045,15.372,-0.00227913
15.374,0.00182815,15.374,-0.0010033,15.374,-0.00239817
15.376,0.00196439,15.376,-0.000876672,15.376,-0.00248831
15.378,0.00201492,15.378,-0.000813357,15.378,-0.00251925
15.38,0.00207425,15.38,-0.000759782,15.38,-0.00256934
15.382,0.00214237,15.382,-0.000715949,15.382,-0.00261033
15.384,0.00222147,15.384,-0.000657504,15.384,-0.00263671
15.386,0.00235551,15.386,-0.000535744,15.386,-0.00263747
15.388,0.00246757,15.388,-0.000379891,15.388,-0.00255702
15.39,0.00251151,15.39,-0.000301965,15.39,-0.00250737
15.392,0.00253129,15.392,-0.000228909,15.392,-0.00246259
15.394,0.00252909,15.394,-0.000150982,15.394,-0.00241293
15.396,0.0025247,15.396,-6.82E-05,15.396,-0.00234899
15.398,0.0025225,15.398,0.000112019,15.398,-0.00218763
15.4,0.00251811,15.4,0.000287354,15.4,-0.0020123
15.402,0.00251371,15.402,0.00036528,15.402,-0.00193437
15.404,0.00250272,15.404,0.000443206,15.404,-0.00185644
15.406,0.00247855,15.406,0.000526003,15.406,-0.00176422
15.408,0.002439,15.408,0.00061367,15.408,-0.00165771
15.41,0.00237528,15.41,0.000706208,15.41,-0.00154632
15.412,0.00219291,15.412,0.000886413,15.412,-0.00131899
15.414,0.00182376,15.414,0.00112506,15.414,-0.000995518
15.416,0.00169192,15.416,0.00119325,15.416,-0.000889633
15.418,0.00158206,15.418,0.00126143,15.418,-0.000783748
15.42,0.00151394,15.42,0.00132475,15.42,-0.000663884
15.422,0.00145901,15.422,0.00139293,15.422,-0.000529725
15.424,0.00119094,15.424,0.00158288,15.424,-0.000104159
15.426,0.00109426,15.426,0.00162184,15.426,3.85E-05
15.428,0.000997574,15.428,0.00163645,15.428,0.000156761
15.43,0.000900893,15.43,0.00166081,15.43,0.00029421
15.432,0.00077345,15.432,0.00169977,15.432,0.000455696
15.434,0.000410895,15.434,0.00172412,15.434,0.000743942
15.436,1.10E-05,15.436,0.00168516,15.436,0.00100657
15.438,-0.000191165,15.438,0.00167542,15.438,0.00114763
15.44,-0.000369146,15.44,0.00164132,15.44,0.00127376
15.442,-0.000500984,15.442,0.00160236,15.442,0.00140444
15.444,-0.000624033,15.444,0.00156827,15.444,0.00153999
15.446,-0.000755871,15.446,0.00151956,15.446,0.00167036
15.448,-0.00103493,15.448,0.00142216,15.448,0.00194995
15.45,-0.00142825,15.45,0.00117864,15.45,0.00226249
15.452,-0.00156008,15.452,0.00109097,15.452,0.00235389
15.454,-0.00164798,15.454,0.00101791,15.454,0.00245991
15.456,-0.00168313,15.456,0.000935117,15.456,0.00255618
15.458,-0.00171389,15.458,0.00085232,15.458,0.00264303
15.46,-0.00189627,15.46,0.000564966,15.46,0.00282692
15.462,-0.00196878,15.462,0.000448077,15.462,0.00286083
15.464,-0.00204788,15.464,0.000340928,15.464,0.00288562
15.466,-0.00212479,15.466,0.000253261,15.466,0.00292048
15.468,-0.0021973,15.468,0.000160723,15.468,0.00292219
15.47,-0.00232255,15.47,4.87E-06,15.47,0.00290771
15.472,-0.00241483,15.472,-0.000185075,15.472,0.00280259
15.474,-0.0024434,15.474,-0.000253261,15.474,0.0027721
15.476,-0.00244999,15.476,-0.000326317,15.476,0.00271789
15.478,-0.00244779,15.478,-0.000375021,15.478,0.00267861
15.48,-0.00244999,15.48,-0.000418854,15.48,0.00263478
15.482,-0.00245219,15.482,-0.00048217,15.482,0.00257147
15.484,-0.00244779,15.484,-0.000599059,15.484,0.00243573
15.486,-0.00244559,15.486,-0.000764653,15.486,0.00216646
15.488,-0.0024434,15.488,-0.000823098,15.488,0.00206089
15.49,-0.00243681,15.49,-0.000876672,15.49,0.00195077
15.492,-0.00241923,15.492,-0.000935117,15.492,0.0018452
15.494,-0.00238627,15.494,-0.000993562,15.494,0.00173963
15.496,-0.00215335,15.496,-0.00117377,15.496,0.00138035
15.498,-0.0020325,15.498,-0.00123708,15.498,0.00124164
15.5,-0.00191385,15.5,-0.00129553,15.5,0.0011078
15.502,-0.00180838,15.502,-0.00134423,15.502,0.000983695
15.504,-0.0017051,15.504,-0.0013978,15.504,0.000845298
15.506,-0.0014612,15.506,-0.00150495,15.506,0.000559078
15.508,-0.00114699,15.508,-0.00158775,15.508,0.000268935
15.51,-0.000988785,15.51,-0.00161697,15.51,0.00011719
15.512,-0.000867934,15.512,-0.00163645,15.512,-1.54E-05
15.514,-0.000780042,15.514,-0.0016462,15.514,-0.000157077
15.516,-0.00068336,15.516,-0.00166081,15.516,-0.000303635
15.518,-0.000399909,15.518,-0.00168516,15.518,-0.000601306
15.52,-2.42E-05,15.52,-0.00167055,15.52,-0.000888289
15.522,0.000136233,15.522,-0.00163645,15.522,-0.00100499
15.524,0.00027686,15.524,-0.00160723,15.524,-0.00113599
15.526,0.000393317,15.526,-0.00157801,15.526,-0.00126699
15.528,0.000511971,15.528,-0.00155366,15.528,-0.00140286
15.53,0.000828382,15.53,-0.00150008,15.53,-0.00166973
15.532,0.00110744,15.532,-0.00139293,15.532,-0.00189245
15.534,0.00124147,15.534,-0.00133449,15.534,-0.0019848
15.536,0.00135573,15.536,-0.00128579,15.536,-0.00209632
15.538,0.00145461,15.538,-0.00122734,15.538,-0.00218867
15.54,0.00156008,15.54,-0.00117864,15.54,-0.00228134
15.542,0.00181497,15.542,-0.00108123,15.542,-0.0024384
15.544,0.00200613,15.544,-0.000920506,15.544,-0.00249445
15.546,0.00210062,15.546,-0.000832838,15.546,-0.00250103
15.548,0.00217313,15.548,-0.000769523,15.548,-0.00253196
15.55,0.00223026,15.55,-0.000701338,15.55,-0.00255802
15.552,0.00228519,15.552,-0.000647763,15.552,-0.00258927
15.554,0.00239066,15.554,-0.000501651,15.554,-0.00260338
15.556,0.00244779,15.556,-0.000326317,15.556,-0.00254114
15.558,0.00246977,15.558,-0.00024352,15.558,-0.00249605
15.56,0.00247636,15.56,-0.000175334,15.56,-0.00246556
15.562,0.00247855,15.562,-0.000102278,15.562,-0.00241135
15.564,0.00247855,15.564,-2.92E-05,15.564,-0.00236657
15.566,0.00247636,15.566,0.000150982,15.566,-0.00220522
15.568,0.00247416,15.568,0.000321446,15.568,-0.00203475
15.57,0.00246977,15.57,0.000399373,15.57,-0.0019474
15.572,0.00246098,15.572,0.000477299,15.572,-0.00186005
15.574,0.002439,15.574,0.000560096,15.574,-0.00176783
15.576,0.00240165,15.576,0.000647763,15.576,-0.00166131
15.578,0.00234232,15.578,0.00073543,15.578,-0.00154537
15.58,0.00216654,15.58,0.000915635,15.58,-0.00130862
15.582,0.00194022,15.582,0.00106175,15.582,-0.00109653
15.584,0.00181497,15.584,0.0011348,15.584,-0.000985777
15.586,0.0017073,15.586,0.00119325,15.586,-0.000880208
15.588,0.00161062,15.588,0.00125656,15.588,-0.000769769
15.59,0.00150515,15.59,0.00132475,15.59,-0.000645034
15.592,0.0013821,15.592,0.00139293,15.592,-0.000510875
15.594,0.0010569,15.594,0.00151956,15.594,-0.000214598
15.596,0.000564706,15.596,0.00158775,15.596,0.000164606
15.598,0.000393317,15.598,0.00160723,15.598,0.000297185
15.6,0.000265873,15.6,0.00161697,15.6,0.000438873
15.602,0.000197757,15.602,0.00163158,15.602,0.000604281
15.604,0.000145022,15.604,0.00163645,15.604,0.000750523
15.606,-0.000158206,15.606,0.00160236,15.606,0.00122537
15.608,-0.000259281,15.608,0.0015634,15.608,0.00136548
15.61,-0.000377936,15.61,0.00150008,15.61,0.00148123
15.612,-0.000500984,15.612,0.00144651,15.612,0.00160673
15.614,-0.000648204,15.614,0.00138806,15.614,0.00172736
15.616,-0.00118215,15.616,0.0011689,15.616,0.0020454
15.618,-0.00136892,15.618,0.00107149,15.618,0.00212707
15.62,-0.00153152,15.62,0.000993562,15.62,0.00221879
15.622,-0.00163259,15.622,0.000886413,15.622,0.00228128
15.624,-0.0017117,15.624,0.000808486,15.624,0.002373
15.626,-0.00194241,15.626,0.000584448,15.626,0.0026202
15.628,-0.00198856,15.628,0.00049191,15.628,0.00267846
15.63,-0.00202811,15.63,0.000389632,15.63,0.00270813
15.632,-0.00205667,15.632,0.000316576,15.632,0.00276702
15.634,-0.00209622,15.634,0.000233779,15.634,0.00279732
15.636,-0.00219291,15.636,0.00012176,15.636,0.00285495
15.638,-0.00230716,15.638,-2.44E-05,15.638,0.00282194
15.64,-0.0023621,15.64,-9.25E-05,15.64,0.00278203
15.642,-0.00240604,15.642,-0.000185075,15.642,0.00271776
15.644,-0.00243241,15.644,-0.000253261,15.644,0.00266843
15.646,-0.00244559,15.646,-0.000316576,15.646,0.00262396
15.648,-0.00244779,15.648,-0.000375021,15.648,0.00256552
15.65,-0.0024434,15.65,-0.00048217,15.65,0.00245837
15.652,-0.0024434,15.652,-0.000691597,15.652,0.00220182
15.654,-0.0024412,15.654,-0.000759782,15.654,0.00209593
15.656,-0.00243681,15.656,-0.000818227,15.656,0.00199979
15.658,-0.00242362,15.658,-0.000886413,15.658,0.00188448
15.66,-0.00239945,15.66,-0.000949728,15.66,0.00177404
15.662,-0.00221048,15.662,-0.0011348,15.662,0.00144759
15.664,-0.00210501,15.664,-0.00119325,15.664,0.0013326
15.666,-0.00199295,15.666,-0.00125169,15.666,0.00120818
15.668,-0.00188748,15.668,-0.0013004,15.668,0.0010935
15.67,-0.00178201,15.67,-0.0013491,15.67,0.000978825
15.672,-0.00152712,15.672,-0.0014319,15.672,0.000726382
15.674,-0.00121291,15.674,-0.00150495,15.674,0.000455405
15.676,-0.0010547,15.676,-0.00151956,15.676,0.000337121
15.678,-0.000933853,15.678,-0.00153905,15.678,0.000204542
15.68,-0.000843763,15.68,-0.00155366,15.68,6.74E-05
15.682,-0.000758069,15.682,-0.00156827,15.682,-6.97E-05
15.684,-0.000494393,15.684,-0.00161697,15.684,-0.000391749
15.686,-0.000145022,15.686,-0.00161697,15.686,-0.000683918
15.688,8.79E-06,15.688,-0.00158288,15.688,-0.000810046
15.69,0.000149416,15.69,-0.00155853,15.69,-0.000945916
15.692,0.00027686,15.692,-0.00153905,15.692,-0.00108666
15.694,0.000410895,15.694,-0.00152444,15.694,-0.00123227
15.696,0.000762463,15.696,-0.00149521,15.696,-0.00152349
15.698,0.00107668,15.698,-0.00138806,15.698,-0.00173678
15.7,0.0012195,15.7,-0.00131988,15.7,-0.00182882
15.702,0.00133156,15.702,-0.00127117,15.702,-0.00194034
15.704,0.00142165,15.704,-0.0012176,15.704,-0.00203756
15.706,0.00151174,15.706,-0.0011689,15.706,-0.00213965
15.708,0.00175345,15.708,-0.00107636,15.708,-0.00232986
15.71,0.00194461,15.71,-0.000901024,15.71,-0.00239957
15.712,0.00203031,15.712,-0.000808486,15.712,-0.0024107
15.714,0.00210721,15.714,-0.00073543,15.714,-0.00244132
15.716,0.00216874,15.716,-0.000662374,15.716,-0.00246251
15.718,0.00223685,15.718,-0.000599059,15.718,-0.00248402
15.72,0.00230716,15.72,-0.000540614,15.72,-0.0025104
15.722,0.00240824,15.722,-0.000375021,15.722,-0.00248618
15.724,0.00248734,15.724,-0.000141242,15.724,-0.00239377
15.726,0.00249833,15.726,-7.31E-05,15.726,-0.00235386
15.728,0.00249394,15.728,-1.46E-05,15.728,-0.00231426
15.73,0.00248295,15.73,6.33E-05,15.73,-0.00225519
15.732,0.00248075,15.732,0.000146112,15.732,-0.00218181
15.734,0.00248734,15.734,0.00036041,15.734,-0.00196752
15.736,0.00248295,15.736,0.000423725,15.736,-0.00189478
15.738,0.00247196,15.738,0.000506522,15.738,-0.00180255
15.74,0.00244779,15.74,0.000584448,15.74,-0.00170578
15.742,0.00241044,15.742,0.000667245,15.742,-0.00160413
15.744,0.0022808,15.744,0.000842579,15.744,-0.00137225
15.746,0.00209403,15.746,0.00100817,15.746,-0.00115011
15.748,0.00199515,15.748,0.00107636,15.748,-0.00105365
15.75,0.00190286,15.75,0.00114941,15.75,-0.000942891
15.752,0.00181497,15.752,0.00122247,15.752,-0.000832136
15.754,0.00171389,15.754,0.0013004,15.754,-0.000707086
15.756,0.00142825,15.756,0.00144651,15.756,-0.000438451
15.758,0.00110085,15.758,0.00155853,15.758,-0.000175635
15.76,0.000958023,15.76,0.00158775,15.76,-6.16E-05
15.762,0.000837171,15.762,0.00162184,15.762,6.68E-05
15.764,0.000744885,15.764,0.0016462,15.764,0.000194776
15.766,0.000639414,15.766,0.00166568,15.766,0.00033678
15.768,0.000505379,15.768,0.00169977,15.768,0.000493395
15.77,0.000169192,15.77,0.00170951,15.77,0.000795305
15.772,-0.000375738,15.772,0.00160723,15.772,0.00117369
15.774,-0.000580087,15.774,0.00154879,15.774,0.00128489
15.776,-0.000727306,15.776,0.00149034,15.776,0.00139609
15.778,-0.00079762,15.778,0.00146112,15.778,0.00154594
15.78,-0.000845961,15.78,0.00137832,15.78,0.00164222
15.782,-0.00110524,15.782,0.00118351,15.782,0.00202231
15.784,-0.00119313,15.784,0.00110558,15.784,0.00213288
15.786,-0.00128322,15.786,0.000993562,15.786,0.00220936
15.788,-0.00137771,15.788,0.000886413,15.788,0.00229071
15.79,-0.00148537,15.79,0.000823098,15.79,0.00240646
15.792,-0.00174466,15.792,0.000638022,15.792,0.00256068
15.794,-0.00199954,15.794,0.000428595,15.794,0.00265285
15.796,-0.00212039,15.796,0.000336058,15.796,0.00269226
15.798,-0.00220389,15.798,0.000253261,15.798,0.00272256
15.8,-0.00225223,15.8,0.000155853,15.8,0.0027194
15.802,-0.00228299,15.802,9.25E-05,15.802,0.00273148
15.804,-0.00233573,15.804,-6.33E-05,15.804,0.00270758
15.806,-0.00236649,15.806,-0.000214298,15.806,0.00265084
15.808,-0.00237968,15.808,-0.000292224,15.808,0.00261061
15.81,-0.00238847,15.81,-0.000345798,15.81,0.00259474
15.812,-0.00239286,15.812,-0.000399373,15.812,0.00255059
15.814,-0.00239506,15.814,-0.000448077,15.814,0.00251131
15.816,-0.00239286,15.816,-0.000545485,15.816,0.00239505
15.818,-0.00239286,15.818,-0.000667245,15.818,0.00222617
15.82,-0.00239066,15.82,-0.000745171,15.82,0.00211997
15.822,-0.00238407,15.822,-0.000813357,15.822,0.00201408
15.824,-0.00237308,15.824,-0.000876672,15.824,0.00190364
15.826,-0.00234891,15.826,-0.000939987,15.826,0.0017932
15.828,-0.00224784,15.828,-0.00105688,15.828,0.00156322
15.83,-0.00205887,15.83,-0.0011689,15.83,0.0013381
15.832,-0.00194241,15.832,-0.00122247,15.832,0.00121855
15.834,-0.00182376,15.834,-0.00127117,15.834,0.00110388
15.836,-0.00171389,15.836,-0.0013004,15.836,0.00098983
15.838,-0.00159744,15.838,-0.00133936,15.838,0.000866043
15.84,-0.00147219,15.84,-0.00137345,15.84,0.000747127
15.842,-0.0011404,15.842,-0.00144164,15.842,0.000471596
15.844,-0.000593271,15.844,-0.00147573,15.844,8.88E-05
15.846,-0.000421882,15.846,-0.00146599,15.846,-3.34E-05
15.848,-0.000307622,15.848,-0.00147086,15.848,-0.000170238
