"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
24.57,0.000489998,24.57,-0.000818227,24.57,-0.000224465
24.572,0.000656993,24.572,-0.00072569,24.572,-0.000301574
24.574,0.000839369,24.574,-0.000633152,24.574,-0.000369258
24.576,0.00126345,24.576,-0.000443206,24.576,-0.000518605
24.578,0.00168753,24.578,-0.000219168,24.578,-0.000633859
24.58,0.00185892,24.58,-0.000102278,24.58,-0.000686616
24.582,0.00194022,24.582,-4.87E-06,24.582,-0.000758854
24.584,0.00194241,24.584,8.77E-05,24.584,-0.000835963
24.586,0.00192703,24.586,0.000146112,24.586,-0.00093774
24.588,0.00189627,24.588,0.000336058,24.588,-0.00103996
24.59,0.00188748,24.59,0.000526003,24.59,-0.00107621
24.592,0.00189407,24.592,0.000638022,24.592,-0.00104902
24.594,0.00189627,24.594,0.000696467,24.594,-0.00106597
24.596,0.00188748,24.596,0.000764653,24.596,-0.00105433
24.598,0.00186111,24.598,0.000832838,24.598,-0.00103327
24.6,0.00182376,24.6,0.000871802,24.6,-0.00102258
24.602,0.00170071,24.602,0.000988691,24.602,-0.000924543
24.604,0.0013821,24.604,0.00110071,24.604,-0.0007654
24.606,0.00124147,24.606,0.00111532,24.606,-0.000722514
24.608,0.00111403,24.608,0.00112993,24.608,-0.000660779
24.61,0.00100856,24.61,0.00114454,24.61,-0.000580194
24.612,0.000885512,24.612,0.00115428,24.612,-0.00050448
24.614,0.000424079,24.614,0.00113967,24.614,-0.000283471
24.616,0.00025269,24.616,0.00109584,24.616,-0.000233057
24.618,7.25E-05,24.618,0.0010374,24.618,-0.000187829
24.62,-6.81E-05,24.62,0.000988691,24.62,-0.00013286
24.622,-0.000215335,24.622,0.000949728,24.622,-5.87E-05
24.624,-0.000698741,24.624,0.000774394,24.624,0.000171206
24.626,-0.000861342,24.626,0.000696467,24.626,0.000234652
24.628,-0.00101076,24.628,0.00061367,24.628,0.000293227
24.63,-0.00111403,24.63,0.000530874,24.63,0.000351802
24.632,-0.00120632,24.632,0.000433466,24.632,0.000405191
24.634,-0.00147219,24.634,0.00012663,24.634,0.000560171
24.636,-0.00155349,24.636,3.41E-05,24.636,0.00061843
24.638,-0.001626,24.638,-6.33E-05,24.638,0.000681244
24.64,-0.00167434,24.64,-0.000165594,24.64,0.000729762
24.642,-0.0017117,24.642,-0.00024839,24.642,0.000778913
24.644,-0.00176443,24.644,-0.000409114,24.644,0.000891509
24.646,-0.00178421,24.646,-0.000555226,24.646,0.000971592
24.648,-0.00178421,24.648,-0.000633152,24.648,0.000987914
24.65,-0.00178201,24.65,-0.000711078,24.65,0.000985386
24.652,-0.00177762,24.652,-0.000784134,24.652,0.000968878
24.654,-0.00177542,24.654,-0.00085719,24.654,0.000942946
24.656,-0.00176443,24.656,-0.000920506,24.656,0.000898481
24.658,-0.00168753,24.658,-0.00102278,24.658,0.000805627
24.66,-0.00139309,24.66,-0.00109097,24.66,0.000718592
24.662,-0.00125466,24.662,-0.00110071,24.662,0.000690002
24.664,-0.00111843,24.664,-0.00110558,24.664,0.000647432
24.666,-0.00100417,24.666,-0.00110558,24.666,0.000590883
24.668,-0.000883315,24.668,-0.00111532,24.668,0.000515169
24.67,-0.000419684,24.67,-0.00110071,24.67,0.00029416
24.672,-0.0002439,24.672,-0.00107636,24.672,0.000224264
24.674,-9.01E-05,24.674,-0.00103252,24.674,0.00017385
24.676,2.64E-05,24.676,-0.000983821,24.676,0.000118881
24.678,0.000134035,24.678,-0.000939987,24.678,4.96E-05
24.68,0.000593271,24.68,-0.000803616,24.68,-0.000219278
24.682,0.000749279,24.682,-0.00072569,24.682,-0.000292149
24.684,0.000881117,24.684,-0.000638022,24.684,-0.000345854
24.686,0.000982193,24.686,-0.000535744,24.686,-0.000403797
24.688,0.00108107,24.688,-0.000452947,24.688,-0.000471797
24.69,0.00131618,24.69,-0.000326317,24.69,-0.000656185
24.692,0.00153591,24.692,-0.000146112,24.692,-0.000786998
24.694,0.00162161,24.694,-2.92E-05,24.694,-0.000820906
24.696,0.00168093,24.696,6.82E-05,24.696,-0.00086487
24.698,0.00171609,24.698,0.000150982,24.698,-0.00093287
24.7,0.00174026,24.7,0.000219168,24.7,-0.000987206
24.702,0.00175564,24.702,0.000282483,24.702,-0.00103699
24.704,0.00176004,24.704,0.00036528,24.704,-0.00104844
24.706,0.00174026,24.706,0.000594189,24.706,-0.00100803
24.708,0.00173587,24.708,0.000657504,24.708,-0.000982411
24.71,0.00172488,24.71,0.000711078,24.71,-0.000966536
24.712,0.0017073,24.712,0.000769523,24.712,-0.000936366
24.714,0.00167434,24.714,0.000798746,24.714,-0.000916568
24.716,0.00155129,24.716,0.00085232,24.716,-0.000862994
24.718,0.00120852,24.718,0.000915635,24.718,-0.00072428
24.72,0.0010613,24.72,0.000915635,24.72,-0.000686581
24.722,0.000922866,24.722,0.000915635,24.722,-0.000648882
24.724,0.000808606,24.724,0.000910765,24.724,-0.000597203
24.726,0.00068336,24.726,0.000905894,24.726,-0.000545525
24.728,0.000228519,24.728,0.000891283,24.728,-0.00035279
24.73,6.37E-05,24.73,0.000866931,24.73,-0.000301744
24.732,-0.000101076,24.732,0.000832838,24.732,-0.000241589
24.734,-0.000241703,24.734,0.000798746,24.734,-0.000190858
24.736,-0.000375738,24.736,0.000769523,24.736,-0.000116408
24.738,-0.000823988,24.738,0.000633152,24.738,8.65E-05
24.74,-0.000986588,24.74,0.000560096,24.74,0.000145405
24.742,-0.00112721,24.742,0.00049191,24.742,0.000199742
24.744,-0.00123049,24.744,0.000404243,24.744,0.000244022
24.746,-0.00132058,24.746,0.000321446,24.746,0.000293172
24.748,-0.00141067,24.748,0.000253261,24.748,0.000366358
24.75,-0.00149856,24.75,0.000160723,24.75,0.000415193
24.752,-0.00164578,24.752,-2.44E-05,24.752,0.000503437
24.754,-0.00172049,24.754,-0.00012663,24.754,0.00054253
24.756,-0.00177762,24.756,-0.00023865,24.756,0.000562458
24.758,-0.00180838,24.758,-0.000340928,24.758,0.000592127
24.76,-0.00181936,24.76,-0.000433466,24.76,0.000622112
24.762,-0.00181497,24.762,-0.000526003,24.762,0.000652097
24.764,-0.00180179,24.764,-0.000691597,24.764,0.000703274
24.766,-0.00176663,24.766,-0.000915635,24.766,0.000714855
24.768,-0.00175125,24.768,-0.00097895,24.768,0.000698664
24.77,-0.00172488,24.77,-0.0010374,24.77,0.000677918
24.772,-0.00168313,24.772,-0.00109097,24.772,0.000633769
24.774,-0.00161282,24.774,-0.00112993,24.774,0.000594806
24.776,-0.00150295,24.776,-0.00116403,24.776,0.000551288
24.778,-0.00134914,24.778,-0.00117864,24.778,0.000527252
24.78,-0.000707531,24.78,-0.00115916,24.78,0.000452486
24.782,-0.000459236,24.782,-0.00114454,24.782,0.000410548
24.784,-0.000230717,24.784,-0.00112993,24.784,0.000359186
24.786,-7.25E-05,24.786,-0.00111045,24.786,0.000303269
24.788,5.05E-05,24.788,-0.00109584,24.788,0.000233057
24.79,0.000158206,24.79,-0.00110071,24.79,0.000133938
24.792,0.000397711,24.792,-0.00103252,24.792,-2.41E-05
24.794,0.000509774,24.794,-0.000988691,24.794,-0.000112185
24.796,0.000632822,24.796,-0.000901024,24.796,-0.00016589
24.798,0.000760266,24.798,-0.000818227,24.798,-0.00021504
24.8,0.000918471,24.8,-0.000754912,24.8,-0.000311946
24.802,0.00110524,24.802,-0.000662374,24.802,-0.000370206
24.804,0.00152273,24.804,-0.00049191,24.804,-0.000539034
24.806,0.00201053,24.806,-0.00012176,24.806,-0.000677823
24.808,0.00210721,24.808,4.87E-06,24.808,-0.000730264
24.81,0.00210941,24.81,0.000102278,24.81,-0.000802502
24.812,0.00205667,24.812,0.000189946,24.812,-0.000884482
24.814,0.00199295,24.814,0.000282483,24.814,-0.000952166
24.816,0.00193143,24.816,0.000399373,24.816,-0.000986073
24.818,0.00188309,24.818,0.000526003,24.818,-0.00101024
24.82,0.00180618,24.82,0.00084745,24.82,-0.000990386
24.822,0.00179959,24.822,0.000930246,24.822,-0.000964138
24.824,0.0017908,24.824,0.0010033,24.824,-0.000938206
24.826,0.00177322,24.826,0.00106662,24.826,-0.000903166
24.828,0.00172708,24.828,0.00112506,24.828,-0.000854146
24.83,0.00165017,24.83,0.00118838,24.83,-0.00079083
24.832,0.00140407,24.832,0.00124195,24.832,-0.000708982
24.834,0.0012173,24.834,0.00125169,24.834,-0.000652117
24.836,0.00102174,24.836,0.00124195,24.836,-0.000614734
24.838,0.000813001,24.838,0.00123221,24.838,-0.000567926
24.84,0.000597666,24.84,0.00122247,24.84,-0.000511693
24.842,0.000373541,24.842,0.00120786,24.842,-0.000441481
24.844,-8.13E-05,24.844,0.00115916,24.844,-0.000311114
24.846,-0.000725109,24.846,0.000964339,24.846,-0.000147787
24.848,-0.000898696,24.848,0.000896154,24.848,-7.46E-05
24.85,-0.000979996,24.85,0.000832838,24.85,1.29E-05
24.852,-0.000979996,24.852,0.000759782,24.852,0.000100046
24.854,-0.000979996,24.854,0.000696467,24.854,0.000206378
24.856,-0.00109645,24.856,0.000540614,24.856,0.000408667
24.858,-0.00125466,24.858,0.000311706,24.858,0.000537901
24.86,-0.0013865,24.86,0.000189946,24.86,0.000595212
24.862,-0.00152273,24.862,6.82E-05,24.862,0.000652523
24.864,-0.00164578,24.864,-7.79E-05,24.864,0.000685482
24.866,-0.00174246,24.866,-0.000194816,24.866,0.000728814
24.868,-0.00187649,24.868,-0.000433466,24.868,0.000810608
24.87,-0.00190506,24.87,-0.000638022,24.87,0.000888795
24.872,-0.00188968,24.872,-0.000745171,24.872,0.000904169
24.874,-0.00186551,24.874,-0.000832838,24.874,0.000929599
24.876,-0.00184134,24.876,-0.000915635,24.876,0.00094105
24.878,-0.00181936,24.878,-0.000988691,24.878,0.000933968
24.88,-0.00176663,24.88,-0.00114941,24.88,0.000839218
24.882,-0.00167215,24.882,-0.00125169,24.882,0.000746365
24.884,-0.00160403,24.884,-0.00128092,24.884,0.000707718
24.886,-0.00151614,24.886,-0.00128092,24.886,0.000698293
24.888,-0.00140627,24.888,-0.00128092,24.888,0.000679443
24.89,-0.00126784,24.89,-0.00127604,24.89,0.00063719
24.892,-0.00109426,24.892,-0.00125656,24.892,0.000600122
24.894,-0.000885512,24.894,-0.00125169,24.894,0.000539019
24.896,-0.00041529,24.896,-0.00120299,24.896,0.000418077
24.898,-0.000164798,24.898,-0.00118351,24.898,0.00034331
24.9,6.59E-05,24.9,-0.0011348,24.9,0.000288342
24.902,0.000259281,24.902,-0.00108123,24.902,0.000238243
24.904,0.000428474,24.904,-0.00103252,24.904,0.000164425
24.906,0.000586679,24.906,-0.000988691,24.906,7.63E-05
24.908,0.000916274,24.908,-0.000876672,24.908,-0.000122688
24.91,0.00132277,24.91,-0.00061367,24.91,-0.000387475
24.912,0.00144363,24.912,-0.000506522,24.912,-0.000468822
24.914,0.00151174,24.914,-0.000409114,24.914,-0.00055991
24.916,0.00152712,24.916,-0.000316576,24.916,-0.000655869
24.918,0.00153372,24.918,-0.00023865,24.918,-0.000775863
24.92,0.00158206,24.92,-2.92E-05,24.92,-0.000934003
24.922,0.00168972,24.922,0.000209427,24.922,-0.0010535
24.924,0.00175345,24.924,0.000331187,24.924,-0.00110138
24.926,0.00180179,24.926,0.000448077,24.926,-0.00111644
24.928,0.00182815,24.928,0.000574707,24.928,-0.00110291
24.93,0.00183035,24.93,0.000696467,24.93,-0.00105655
24.932,0.00181497,24.932,0.000798746,24.932,-0.00101082
24.934,0.0017908,24.934,0.000881542,24.934,-0.000975143
24.936,0.00164138,24.936,0.00106175,24.936,-0.000889186
24.938,0.00156887,24.938,0.00109584,24.938,-0.000864518
24.94,0.00148318,24.94,0.00111532,24.94,-0.000826187
24.942,0.00140188,24.942,0.00112019,24.942,-0.000793042
24.944,0.0013052,24.944,0.0011348,24.944,-0.000740732
24.946,0.00117995,24.946,0.00114454,24.946,-0.000674442
24.948,0.000856947,24.948,0.00110558,24.948,-0.000590883
24.95,0.000665782,24.95,0.00106662,24.95,-0.000563873
24.952,0.00046363,24.952,0.00101791,24.952,-0.000537178
24.954,0.000268071,24.954,0.00097408,24.954,-0.000496189
24.956,6.81E-05,24.956,0.000930246,24.956,-0.000445774
24.958,-0.000140627,24.958,0.000886413,24.958,-0.000385935
24.96,-0.000538339,24.96,0.000779264,24.96,-0.000276314
24.962,-0.00111843,24.962,0.000599059,24.962,-6.07E-05
24.964,-0.00126564,24.964,0.000545485,24.964,2.71E-05
24.966,-0.00133816,24.966,0.000472429,24.966,0.000104862
24.968,-0.00134035,24.968,0.000404243,24.968,0.000196898
24.97,-0.00134255,24.97,0.000345798,24.97,0.00028925
24.972,-0.00137771,24.972,0.000277613,24.972,0.00039071
24.974,-0.00143703,24.974,0.000204557,24.974,0.000477876
24.976,-0.00155789,24.976,-3.41E-05,24.976,0.000569094
24.978,-0.00164798,24.978,-0.000136371,24.978,0.000627038
24.98,-0.00173806,24.98,-0.00024352,24.98,0.00068011
24.982,-0.00180179,24.982,-0.00036041,24.982,0.000714018
24.984,-0.00183694,24.984,-0.000462688,24.984,0.000753111
24.986,-0.00184353,24.986,-0.000569837,24.986,0.00077791
24.988,-0.00180179,24.988,-0.000784134,24.988,0.000799232
24.99,-0.00167434,24.99,-0.00107149,24.99,0.000747498
24.992,-0.00161941,24.992,-0.00115428,24.992,0.000692976
24.994,-0.00156667,24.994,-0.00122734,24.994,0.00063877
24.996,-0.00152053,24.996,-0.00128092,24.996,0.000585195
24.998,-0.00145681,24.998,-0.00132962,24.998,0.000527066
25,-0.00123488,25,-0.00136371,25,0.000455274
25.002,-0.000885512,25.002,-0.00132475,25.002,0.00039999
25.004,-0.000687755,25.004,-0.00128579,25.004,0.000363554
25.006,-0.000511971,25.006,-0.00123708,25.006,0.00033686
25.008,-0.000355963,25.008,-0.00118351,25.008,0.000305611
25.01,-0.00019556,25.01,-0.00114941,25.01,0.000245456
25.012,-3.52E-05,25.012,-0.00112506,25.012,0.00017556
25.014,0.000153811,25.014,-0.00108123,25.014,0.000106296
25.016,0.000511971,25.016,-0.000935117,25.016,-2.06E-06
25.018,0.00069215,25.018,-0.000832838,25.018,-4.12E-05
25.02,0.000865736,25.02,-0.00073543,25.02,-9.45E-05
25.022,0.00101735,25.022,-0.000647763,25.022,-0.000157674
25.024,0.00116457,25.024,-0.000564966,25.024,-0.000235098
25.026,0.00130959,25.026,-0.000501651,25.026,-0.00034143
25.028,0.00158425,25.028,-0.000326317,25.028,-0.000514813
25.03,0.00184353,25.03,-2.44E-05,25.03,-0.000750062
25.032,0.00188309,25.032,5.84E-05,25.032,-0.000846336
25.034,0.0018721,25.034,0.000136371,25.034,-0.000938056
25.036,0.00184134,25.036,0.000209427,25.036,-0.00103465
25.038,0.00181717,25.038,0.000282483,25.038,-0.00112181
25.04,0.00181058,25.04,0.000526003,25.04,-0.00112334
25.042,0.00180838,25.042,0.000759782,25.042,-0.00103093
25.044,0.00180618,25.044,0.00084745,25.044,-0.000999811
25.046,0.0017908,25.046,0.000920506,25.046,-0.000973879
25.048,0.00176004,25.048,0.00100817,25.048,-0.000914486
25.05,0.0017095,25.05,0.00106662,25.05,-0.000874891
25.052,0.00163919,25.052,0.00112506,25.052,-0.000816446
25.054,0.00153591,25.054,0.00118838,25.054,-0.000753131
25.056,0.00122829,25.056,0.00124682,25.056,-0.000628713
25.058,0.00103273,25.058,0.00125656,25.058,-0.000571848
25.06,0.00082179,25.06,0.00124195,25.06,-0.00052991
25.062,0.000613047,25.062,0.00123708,25.062,-0.000468807
25.064,0.000399909,25.064,0.00122247,25.064,-0.00040802
25.066,0.000175784,25.066,0.00119325,25.066,-0.000352419
25.068,-0.000259281,25.068,0.00110071,25.068,-0.000237611
25.07,-0.000867934,25.07,0.00084745,25.07,-0.000104455
25.072,-0.00102614,25.072,0.000769523,25.072,-4.10E-05
25.074,-0.00109645,25.074,0.000691597,25.074,3.19E-05
25.076,-0.00109426,25.076,0.000589318,25.076,9.92E-05
25.078,-0.00109645,25.078,0.000511392,25.078,0.000190949
25.08,-0.0011382,25.08,0.000428595,25.08,0.000277798
25.082,-0.00121071,25.082,0.000331187,25.082,0.000359462
25.084,-0.00150076,25.084,-1.95E-05,25.084,0.000536582
25.086,-0.00165017,25.086,-0.00012176,25.086,0.00060395
25.088,-0.00177322,25.088,-0.000253261,25.088,0.00063267
25.09,-0.00185232,25.09,-0.00037015,25.09,0.000676002
25.092,-0.00190066,25.092,-0.000452947,25.092,0.000753427
25.094,-0.00191824,25.094,-0.000555226,25.094,0.000792521
25.096,-0.00186771,25.096,-0.000793875,25.096,0.000912014
25.098,-0.00183914,25.098,-0.000876672,25.098,0.00091404
25.1,-0.00181277,25.1,-0.000954598,25.1,0.000911512
25.102,-0.0017908,25.102,-0.00103252,25.102,0.00088071
25.104,-0.00171829,25.104,-0.00117377,25.104,0.000777167
25.106,-0.00157546,25.106,-0.00125656,25.106,0.00069437
25.108,-0.0014678,25.108,-0.00128579,25.108,0.000655723
25.11,-0.00134914,25.11,-0.00129066,25.11,0.000622578
25.112,-0.00121511,25.112,-0.00129066,25.112,0.000584879
25.114,-0.0010591,25.114,-0.0013004,25.114,0.000528014
25.116,-0.000661387,25.116,-0.00127604,25.116,0.00040157
25.118,-0.000180179,25.118,-0.00123221,25.118,0.000256907
25.12,4.83E-05,25.12,-0.00119812,25.12,0.000196752
25.122,0.000228519,25.122,-0.00115428,25.122,0.000127488
25.124,0.000349371,25.124,-0.00108123,25.124,7.80E-05
25.126,0.000437263,25.126,-0.0010374,25.126,-1.95E-05
25.128,0.000630625,25.128,-0.000925376,25.128,-0.000218516
25.13,0.000841566,25.13,-0.000754912,25.13,-0.00039677
25.132,0.000953628,25.132,-0.000628282,25.132,-0.000439786
25.134,0.00106789,25.134,-0.000521133,25.134,-0.000511708
25.136,0.00118874,25.136,-0.000413984,25.136,-0.000593055
25.138,0.00131618,25.138,-0.000306835,25.138,-0.000664978
25.14,0.00160623,25.14,-0.00012176,25.14,-0.000838045
25.142,0.00186331,25.142,0.000107149,25.142,-0.000948429
25.144,0.00194461,25.144,0.000219168,25.144,-0.000996631
25.146,0.00195999,25.146,0.000336058,25.146,-0.00103054
25.148,0.00193143,25.148,0.000423725,25.148,-0.00105597
25.15,0.00190945,25.15,0.000511392,25.15,-0.00106255
25.152,0.00186551,25.152,0.000676986,25.152,-0.00105718
25.154,0.00180618,25.154,0.000818227,25.154,-0.00102903
25.156,0.00177542,25.156,0.000881542,25.156,-0.00100342
25.158,0.00174466,25.158,0.000925376,25.158,-0.000987858
25.16,0.0017073,25.16,0.000964339,25.16,-0.00095832
25.162,0.00165237,25.162,0.000983821,25.162,-0.000929414
25.164,0.00145901,25.164,0.00101791,25.164,-0.000857622
25.166,0.00116457,25.166,0.00105201,25.166,-0.000738706
25.168,0.000971207,25.168,0.00105201,25.168,-0.000682157
25.17,0.00079762,25.17,0.00105201,25.17,-0.000625608
25.172,0.00063502,25.172,0.00104714,25.172,-0.000564505
25.174,0.00046363,25.174,0.0010374,25.174,-0.000498847
25.176,8.35E-05,25.176,0.00101304,25.176,-0.000353553
25.178,-0.000285649,25.178,0.000939987,25.178,-0.000219263
25.18,-0.000470222,25.18,0.000896154,25.18,-0.000140574
25.182,-0.000615244,25.182,0.00084745,25.182,-7.62E-05
25.184,-0.000729504,25.184,0.000793875,25.184,1.16E-05
25.186,-0.000837171,25.186,0.000750042,25.186,9.97E-05
25.188,-0.00106569,25.188,0.000599059,25.188,0.000250342
25.19,-0.001303,25.19,0.000418854,25.19,0.00039058
25.192,-0.00142385,25.192,0.000316576,25.192,0.000448523
25.194,-0.00152273,25.194,0.000204557,25.194,0.000496726
25.196,-0.00159744,25.196,9.25E-05,25.196,0.000544928
25.198,-0.00165896,25.198,-1.46E-05,25.198,0.000588576
25.2,-0.00171389,25.2,-0.000136371,25.2,0.000627038
25.202,-0.00175345,25.202,-0.00024839,25.202,0.000665815
25.204,-0.00177542,25.204,-0.000579578,25.204,0.000749319
25.206,-0.00177322,25.206,-0.000681856,25.206,0.000769563
25.208,-0.00177102,25.208,-0.000764653,25.208,0.000799864
25.21,-0.00176883,25.21,-0.000837709,25.21,0.000830481
25.212,-0.00174246,25.212,-0.00097408,25.212,0.000835482
25.214,-0.00166995,25.214,-0.0010861,25.214,0.000770586
25.216,-0.00160842,25.216,-0.0011348,25.216,0.000731307
25.218,-0.00153152,25.218,-0.00115916,25.218,0.00069753
25.22,-0.00142825,25.22,-0.00117864,25.22,0.000668624
25.222,-0.00129201,25.222,-0.00117864,25.222,0.000649774
25.224,-0.00093605,25.224,-0.00115916,25.224,0.000584433
25.226,-0.000500984,25.226,-0.00112019,25.226,0.000500874
25.228,-0.000279057,25.228,-0.00109584,25.228,0.000449827
25.23,-0.000109865,25.23,-0.00106175,25.23,0.000408522
25.232,2.20E-05,25.232,-0.00103252,25.232,0.000343496
25.234,0.000129641,25.234,-0.00101791,25.234,0.000254434
25.236,0.000377936,25.236,-0.000949728,25.236,6.82E-05
25.238,0.000628428,25.238,-0.000827968,25.238,-8.34E-05
25.24,0.000760266,25.24,-0.000745171,25.24,-0.000151409
25.242,0.000887709,25.242,-0.000667245,25.242,-0.000224279
25.244,0.00101515,25.244,-0.000589318,25.244,-0.000315999
25.246,0.00114479,25.246,-0.000506522,25.246,-0.000383999
25.248,0.00128762,25.248,-0.000428595,25.248,-0.000475719
25.25,0.00143923,25.25,-0.000331187,25.25,-0.000547958
25.252,0.00181058,25.252,9.74E-06,25.252,-0.000715969
25.254,0.00190286,25.254,0.00012663,25.254,-0.000768726
25.256,0.00194461,25.256,0.000224038,25.256,-0.000831539
25.258,0.00192923,25.258,0.000326317,25.258,-0.000889482
25.26,0.00190066,25.26,0.000413984,25.26,-0.000943187
25.262,0.00186771,25.262,0.000516262,25.262,-0.000963431
25.264,0.00177102,25.264,0.000827968,25.264,-0.000887346
25.266,0.00173806,25.266,0.000910765,25.266,-0.000851673
25.268,0.0017117,25.268,0.000959469,25.268,-0.000850093
25.27,0.00168313,25.27,0.00101304,25.27,-0.000824793
25.272,0.00156228,25.272,0.00110558,25.272,-0.000751105
25.274,0.00135793,25.274,0.00115916,25.274,-0.000650406
25.276,0.00122609,25.276,0.00115916,25.276,-0.000612707
25.278,0.00108766,25.278,0.00115428,25.278,-0.000570454
25.28,0.00093605,25.28,0.00113967,25.28,-0.000537941
25.282,0.000766858,25.282,0.00112506,25.282,-0.000486578
25.284,0.000393317,25.284,0.00109097,25.284,-0.000369874
25.286,-2.86E-05,25.286,0.00102765,25.286,-0.000263543
25.288,-0.000239506,25.288,0.00097408,25.288,-0.000213445
25.29,-0.000397711,25.29,0.000920506,25.29,-0.000163346
25.292,-0.00052076,25.292,0.00085719,25.292,-0.000104139
25.294,-0.000637217,25.294,0.000808486,25.294,-3.03E-05
25.296,-0.000898696,25.296,0.000711078,25.296,0.000155015
25.298,-0.0011426,25.298,0.000550355,25.298,0.000286461
25.3,-0.00127663,25.3,0.000467558,25.3,0.000363886
25.302,-0.0013821,25.302,0.00036041,25.302,0.000407534
25.304,-0.0014678,25.304,0.000258131,25.304,0.000465477
25.306,-0.00153811,25.306,0.000180205,25.306,0.000538347
25.308,-0.00160403,25.308,7.31E-05,25.308,0.00059142
25.31,-0.00166555,25.31,-3.41E-05,25.31,0.000644493
25.312,-0.00177322,25.312,-0.00036528,25.312,0.000756271
25.314,-0.0017864,25.314,-0.000472429,25.314,0.00078107
25.316,-0.00178201,25.316,-0.000589318,25.316,0.000796127
25.318,-0.00176883,25.318,-0.000686726,25.318,0.000821242
25.32,-0.00175784,25.32,-0.000774394,25.32,0.000846672
25.322,-0.00174466,25.322,-0.000866931,25.322,0.000848382
25.324,-0.00168753,25.324,-0.00101304,25.324,0.000824793
25.326,-0.00163699,25.326,-0.0010861,25.326,0.000780011
25.328,-0.00156228,25.328,-0.00114454,25.328,0.000730991
25.33,-0.0014634,25.33,-0.00118838,25.33,0.000687158
25.332,-0.00132717,25.332,-0.00122247,25.332,0.00064364
25.334,-0.00115358,25.334,-0.00123708,25.334,0.000610179
25.336,-0.000718517,25.336,-0.00122247,25.336,0.000558817
25.338,1.54E-05,25.338,-0.00114454,25.338,0.000419973
25.34,0.000259281,25.34,-0.00111045,25.34,0.000369242
25.342,0.000426276,25.342,-0.00106662,25.342,0.000309403
25.344,0.000492195,25.344,-0.00101791,25.344,0.000235585
25.346,0.000509774,25.346,-0.000988691,25.346,0.000142285
25.348,0.000525155,25.348,-0.000935117,25.348,5.45E-05
25.35,0.000571298,25.35,-0.000862061,25.35,-2.33E-05
25.352,0.000929458,25.352,-0.000584448,25.352,-0.00025458
25.354,0.00110964,25.354,-0.00048704,25.354,-0.000336243
25.356,0.001303,25.356,-0.00037015,25.356,-0.000398425
25.358,0.00146999,25.358,-0.000253261,25.358,-0.000460606
25.36,0.00161062,25.36,-0.000146112,25.36,-0.000532529
25.362,0.00172928,25.362,-4.38E-05,25.362,-0.000609322
25.364,0.00186771,25.364,0.000150982,25.364,-0.000763223
25.366,0.00188748,25.366,0.000258131,25.366,-0.000825721
25.368,0.0018743,25.368,0.000350669,25.368,-0.000893405
25.37,0.00184353,25.37,0.000457818,25.37,-0.000927628
25.372,0.00181936,25.372,0.000564966,25.372,-0.000952426
25.374,0.00180618,25.374,0.000662374,25.374,-0.000958691
25.376,0.00177102,25.376,0.000862061,25.376,-0.000900377
25.378,0.00166116,25.378,0.00103252,25.378,-0.000852435
25.38,0.00160623,25.38,0.00106175,25.38,-0.000832638
25.382,0.0015469,25.382,0.00109584,25.382,-0.000798545
25.384,0.00147219,25.384,0.00112993,25.384,-0.000755027
25.386,0.00137331,25.386,0.00115916,25.386,-0.000688106
25.388,0.00108547,25.388,0.00117864,25.388,-0.000574376
25.39,0.000703136,25.39,0.00116403,25.39,-0.000466465
25.392,0.000487801,25.392,0.00113967,25.392,-0.000424843
25.394,0.000296636,25.394,0.00111532,25.394,-0.000364372
25.396,0.000131838,25.396,0.0010861,25.396,-0.000299346
25.398,-2.86E-05,25.398,0.00104714,25.398,-0.000244062
25.4,-0.000373541,25.4,0.000954598,25.4,-0.000110404
25.402,-0.000694347,25.402,0.000818227,25.402,7.69E-06
25.404,-0.00085475,25.404,0.000745171,25.404,7.60E-05
25.406,-0.000979996,25.406,0.000667245,25.406,0.000148881
25.408,-0.00107448,25.408,0.000589318,25.408,0.000221751
25.41,-0.00116237,25.41,0.000516262,25.41,0.000299492
25.412,-0.00125686,25.412,0.000423725,25.412,0.000376601
25.414,-0.00134694,25.414,0.000331187,25.414,0.000444285
25.416,-0.00153152,25.416,0.000112019,25.416,0.00054556
25.418,-0.0016304,25.418,0,25.418,0.000603187
25.42,-0.0017117,25.42,-0.00012663,25.42,0.000636778
25.422,-0.00176223,25.422,-0.00023865,25.422,0.000675556
25.424,-0.0017886,25.424,-0.000345798,25.424,0.000709779
25.426,-0.001793,25.426,-0.000457818,25.426,0.000739132
25.428,-0.00176883,25.428,-0.000652634,25.428,0.000798786
25.43,-0.00172049,25.43,-0.000896154,25.43,0.000856859
25.432,-0.00170071,25.432,-0.00097408,25.432,0.000844906
25.434,-0.00167874,25.434,-0.00104227,25.434,0.00081442
25.436,-0.00164798,25.436,-0.00110071,25.436,0.0007654
25.438,-0.00158865,25.438,-0.00115916,25.438,0.000706955
25.44,-0.00136013,25.44,-0.0012176,25.44,0.000639086
25.442,-0.000997574,25.442,-0.00122734,25.442,0.000572796
25.444,-0.000795423,25.444,-0.00121273,25.444,0.000540283
