"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
5.966,0.0097692,5.966,0.00947206,5.966,0.00901024
5.968,0.0097692,5.968,0.00947206,5.968,0.00901024
5.97,0.0097692,5.97,0.00947206,5.97,0.00901024
5.972,0.0097692,5.972,0.00946718,5.972,0.00900537
5.974,0.0097692,5.974,0.00946718,5.974,0.00900537
5.976,0.0097692,5.976,0.00946718,5.976,0.00900537
5.978,0.0097692,5.978,0.00946718,5.978,0.00900537
5.98,0.0097692,5.98,0.00946718,5.98,0.00900537
5.982,0.0097692,5.982,0.00946718,5.982,0.00900537
5.984,0.0097692,5.984,0.00946718,5.984,0.00900537
5.986,0.0097692,5.986,0.00946718,5.986,0.00900537
5.988,0.0097692,5.988,0.00947206,5.988,0.00901024
5.99,0.0097692,5.99,0.00947206,5.99,0.00901024
5.992,0.0097692,5.992,0.00947206,5.992,0.00901024
5.994,0.0097692,5.994,0.00947206,5.994,0.00901024
5.996,0.0097692,5.996,0.00947206,5.996,0.00901024
5.998,0.0097692,5.998,0.00947206,5.998,0.00901024
6,0.0097692,6,0.00947206,6,0.00901024
6.002,0.0097692,6.002,0.00947206,6.002,0.00901024
6.004,0.0097692,6.004,0.00947206,6.004,0.00901024
6.006,0.0097692,6.006,0.00946718,6.006,0.00900537
6.008,0.0097692,6.008,0.00946718,6.008,0.00900537
6.01,0.0097692,6.01,0.00946718,6.01,0.00900537
6.012,0.0097692,6.012,0.00946231,6.012,0.0090005
6.014,0.0097692,6.014,0.00946231,6.014,0.0090005
6.016,0.0097692,6.016,0.00946231,6.016,0.0090005
6.018,0.0097692,6.018,0.00945744,6.018,0.00899563
6.02,0.0097692,6.02,0.00945744,6.02,0.00899563
6.022,0.0097692,6.022,0.00945744,6.022,0.00899563
6.024,0.0097692,6.024,0.00945744,6.024,0.00899563
6.026,0.0097692,6.026,0.00945744,6.026,0.00899563
6.028,0.0097692,6.028,0.00945744,6.028,0.00899563
6.03,0.0097692,6.03,0.00945744,6.03,0.00899563
6.032,0.0097692,6.032,0.00945744,6.032,0.00899563
6.034,0.0097692,6.034,0.00945744,6.034,0.00899563
6.036,0.0097692,6.036,0.00945744,6.036,0.00899563
6.038,0.0097692,6.038,0.00946231,6.038,0.0090005
6.04,0.0097692,6.04,0.00946231,6.04,0.0090005
6.042,0.0097692,6.042,0.00946718,6.042,0.00900537
6.044,0.0097692,6.044,0.00946718,6.044,0.00900537
6.046,0.0097692,6.046,0.00946718,6.046,0.00900537
6.048,0.0097692,6.048,0.00947206,6.048,0.00901024
6.05,0.0097692,6.05,0.00947206,6.05,0.00901024
6.052,0.0097692,6.052,0.00947206,6.052,0.00901024
6.054,0.0097692,6.054,0.00947206,6.054,0.00901024
6.056,0.0097692,6.056,0.00947206,6.056,0.00901024
6.058,0.0097692,6.058,0.00947206,6.058,0.00901024
6.06,0.0097692,6.06,0.00947206,6.06,0.00901024
6.062,0.0097692,6.062,0.00947206,6.062,0.00901024
6.064,0.0097692,6.064,0.00947206,6.064,0.00901024
6.066,0.0097692,6.066,0.00947206,6.066,0.00901024
6.068,0.0097692,6.068,0.00947206,6.068,0.00901024
6.07,0.0097692,6.07,0.00947206,6.07,0.00901024
6.072,0.0097692,6.072,0.00947206,6.072,0.00901024
6.074,0.0097692,6.074,0.00947206,6.074,0.00901024
6.076,0.0097692,6.076,0.00947206,6.076,0.00901024
6.078,0.0097692,6.078,0.00947206,6.078,0.00901024
6.08,0.0097692,6.08,0.00947206,6.08,0.00901024
6.082,0.0097692,6.082,0.00947206,6.082,0.00901024
6.084,0.0097692,6.084,0.00947206,6.084,0.00901024
6.086,0.0097692,6.086,0.00947206,6.086,0.00901024
6.088,0.0097692,6.088,0.00947206,6.088,0.00901024
6.09,0.0097692,6.09,0.00947206,6.09,0.00901024
6.092,0.0097692,6.092,0.00947206,6.092,0.00901024
6.094,0.0097692,6.094,0.00947206,6.094,0.00901024
6.096,0.0097692,6.096,0.00947206,6.096,0.00901024
6.098,0.0097692,6.098,0.00947206,6.098,0.00901024
6.1,0.0097692,6.1,0.00947206,6.1,0.00901024
6.102,0.0097692,6.102,0.00947206,6.102,0.00901024
6.104,0.0097692,6.104,0.00947206,6.104,0.00901024
6.106,0.0097692,6.106,0.00946718,6.106,0.00900537
6.108,0.0097692,6.108,0.00946718,6.108,0.00900537
6.11,0.0097692,6.11,0.00946718,6.11,0.00900537
6.112,0.0097692,6.112,0.00946718,6.112,0.00900537
6.114,0.0097692,6.114,0.00946718,6.114,0.00900537
6.116,0.0097692,6.116,0.00946231,6.116,0.0090005
6.118,0.0097692,6.118,0.00946231,6.118,0.0090005
6.12,0.0097692,6.12,0.00946231,6.12,0.0090005
6.122,0.0097692,6.122,0.00946231,6.122,0.0090005
6.124,0.0097692,6.124,0.00946231,6.124,0.0090005
6.126,0.0097692,6.126,0.00946231,6.126,0.0090005
6.128,0.0097692,6.128,0.00945744,6.128,0.00899563
6.13,0.0097692,6.13,0.00945744,6.13,0.00899563
6.132,0.0097692,6.132,0.00945744,6.132,0.00899563
6.134,0.0097692,6.134,0.00945744,6.134,0.00899563
6.136,0.0097692,6.136,0.00945744,6.136,0.00899563
6.138,0.0097692,6.138,0.00946231,6.138,0.0090005
6.14,0.0097692,6.14,0.00946231,6.14,0.0090005
6.142,0.0097692,6.142,0.00946231,6.142,0.0090005
6.144,0.0097692,6.144,0.00946231,6.144,0.0090005
6.146,0.0097692,6.146,0.00946718,6.146,0.00900537
6.148,0.0097692,6.148,0.00946718,6.148,0.00900537
6.15,0.0097692,6.15,0.00946718,6.15,0.00900537
6.152,0.0097692,6.152,0.00946718,6.152,0.00900537
6.154,0.0097692,6.154,0.00947206,6.154,0.00901024
6.156,0.0097692,6.156,0.00947206,6.156,0.00901024
6.158,0.0097692,6.158,0.00947206,6.158,0.00901024
6.16,0.0097692,6.16,0.00947206,6.16,0.00901024
6.162,0.0097692,6.162,0.00947206,6.162,0.00901024
6.164,0.0097692,6.164,0.00947206,6.164,0.00901024
6.166,0.0097692,6.166,0.00947206,6.166,0.00901024
6.168,0.0097692,6.168,0.00947206,6.168,0.00901024
6.17,0.0097692,6.17,0.00947206,6.17,0.00901024
6.172,0.0097692,6.172,0.00947206,6.172,0.00901024
6.174,0.0097692,6.174,0.00947206,6.174,0.00901024
6.176,0.0097692,6.176,0.00947206,6.176,0.00901024
6.178,0.0097692,6.178,0.00947206,6.178,0.00901024
6.18,0.0097692,6.18,0.00947206,6.18,0.00901024
6.182,0.0097692,6.182,0.00947206,6.182,0.00901024
6.184,0.0097692,6.184,0.00947206,6.184,0.00901024
6.186,0.0097692,6.186,0.00947206,6.186,0.00901024
6.188,0.0097692,6.188,0.00947206,6.188,0.00901024
6.19,0.0097692,6.19,0.00947206,6.19,0.00901024
6.192,0.0097692,6.192,0.00946718,6.192,0.00900537
6.194,0.0097692,6.194,0.00946718,6.194,0.00900537
6.196,0.0097692,6.196,0.00946718,6.196,0.00900537
6.198,0.0097692,6.198,0.00946718,6.198,0.00900537
6.2,0.0097692,6.2,0.00946718,6.2,0.00900537
6.202,0.0097692,6.202,0.00946718,6.202,0.00900537
6.204,0.0097692,6.204,0.00946718,6.204,0.00900537
6.206,0.0097692,6.206,0.00946718,6.206,0.00900537
6.208,0.0097692,6.208,0.00946718,6.208,0.00900537
6.21,0.0097692,6.21,0.00946718,6.21,0.00900537
6.212,0.0097692,6.212,0.00946718,6.212,0.00900537
6.214,0.0097692,6.214,0.00946718,6.214,0.00900537
6.216,0.0097692,6.216,0.00946718,6.216,0.00900537
6.218,0.0097692,6.218,0.00946718,6.218,0.00900537
6.22,0.0097692,6.22,0.00946718,6.22,0.00900537
6.222,0.0097692,6.222,0.00946231,6.222,0.0090005
6.224,0.0097692,6.224,0.00946231,6.224,0.0090005
6.226,0.0097692,6.226,0.00946231,6.226,0.0090005
6.228,0.0097692,6.228,0.00946231,6.228,0.0090005
6.23,0.0097692,6.23,0.00946231,6.23,0.0090005
6.232,0.0097692,6.232,0.00946231,6.232,0.0090005
6.234,0.0097692,6.234,0.00946231,6.234,0.0090005
6.236,0.0097692,6.236,0.00946231,6.236,0.0090005
6.238,0.0097692,6.238,0.00946231,6.238,0.0090005
6.24,0.0097692,6.24,0.00946231,6.24,0.0090005
6.242,0.0097692,6.242,0.00946231,6.242,0.0090005
6.244,0.0097692,6.244,0.00946718,6.244,0.00900537
6.246,0.0097692,6.246,0.00946718,6.246,0.00900537
6.248,0.0097692,6.248,0.00946718,6.248,0.00900537
6.25,0.0097692,6.25,0.00946718,6.25,0.00900537
6.252,0.0097692,6.252,0.00946718,6.252,0.00900537
6.254,0.0097692,6.254,0.00946718,6.254,0.00900537
6.256,0.0097692,6.256,0.00947206,6.256,0.00901024
6.258,0.0097692,6.258,0.00947206,6.258,0.00901024
6.26,0.0097692,6.26,0.00947206,6.26,0.00901024
6.262,0.0097692,6.262,0.00947206,6.262,0.00901024
6.264,0.0097692,6.264,0.00947206,6.264,0.00901024
6.266,0.0097692,6.266,0.00947206,6.266,0.00901024
6.268,0.0097692,6.268,0.00947206,6.268,0.00901024
6.27,0.0097692,6.27,0.00947206,6.27,0.00901024
6.272,0.0097692,6.272,0.00947206,6.272,0.00901024
6.274,0.0097692,6.274,0.00947206,6.274,0.00901024
6.276,0.0097692,6.276,0.00947206,6.276,0.00901024
6.278,0.0097692,6.278,0.00947206,6.278,0.00901024
6.28,0.0097692,6.28,0.00947206,6.28,0.00901024
6.282,0.0097692,6.282,0.00947206,6.282,0.00901024
6.284,0.0097692,6.284,0.00947206,6.284,0.00901024
6.286,0.0097692,6.286,0.00946718,6.286,0.00900537
6.288,0.0097692,6.288,0.00946718,6.288,0.00900537
6.29,0.0097692,6.29,0.00946718,6.29,0.00900537
6.292,0.0097692,6.292,0.00946718,6.292,0.00900537
6.294,0.0097692,6.294,0.00946718,6.294,0.00900537
6.296,0.0097692,6.296,0.00946718,6.296,0.00900537
6.298,0.0097692,6.298,0.00946718,6.298,0.00900537
6.3,0.0097692,6.3,0.00946718,6.3,0.00900537
6.302,0.0097692,6.302,0.00946718,6.302,0.00900537
6.304,0.0097692,6.304,0.00946718,6.304,0.00900537
6.306,0.0097692,6.306,0.00946718,6.306,0.00900537
6.308,0.0097692,6.308,0.00946718,6.308,0.00900537
6.31,0.0097692,6.31,0.00946718,6.31,0.00900537
6.312,0.0097692,6.312,0.00946718,6.312,0.00900537
6.314,0.0097692,6.314,0.00946718,6.314,0.00900537
6.316,0.0097692,6.316,0.00946718,6.316,0.00900537
6.318,0.0097692,6.318,0.00946718,6.318,0.00900537
6.32,0.0097692,6.32,0.00946718,6.32,0.00900537
6.322,0.0097692,6.322,0.00946718,6.322,0.00900537
6.324,0.0097692,6.324,0.00946718,6.324,0.00900537
6.326,0.0097692,6.326,0.00946718,6.326,0.00900537
6.328,0.0097692,6.328,0.00946718,6.328,0.00900537
6.33,0.0097692,6.33,0.00946718,6.33,0.00900537
6.332,0.0097692,6.332,0.00946718,6.332,0.00900537
6.334,0.0097692,6.334,0.00946718,6.334,0.00900537
6.336,0.0097692,6.336,0.00946718,6.336,0.00900537
6.338,0.0097692,6.338,0.00946718,6.338,0.00900537
6.34,0.0097692,6.34,0.00946718,6.34,0.00900537
6.342,0.0097692,6.342,0.00946718,6.342,0.00900537
6.344,0.0097692,6.344,0.00946718,6.344,0.00900537
6.346,0.0097692,6.346,0.00946718,6.346,0.00900537
6.348,0.0097692,6.348,0.00946718,6.348,0.00900537
6.35,0.0097692,6.35,0.00946718,6.35,0.00900537
6.352,0.0097692,6.352,0.00946718,6.352,0.00900537
6.354,0.0097692,6.354,0.00946718,6.354,0.00900537
6.356,0.0097692,6.356,0.00946718,6.356,0.00900537
6.358,0.0097692,6.358,0.00946718,6.358,0.00900537
6.36,0.0097692,6.36,0.00946718,6.36,0.00900537
6.362,0.0097692,6.362,0.00946718,6.362,0.00900537
6.364,0.0097692,6.364,0.00947206,6.364,0.00901024
6.366,0.0097692,6.366,0.00947206,6.366,0.00901024
6.368,0.0097692,6.368,0.00947206,6.368,0.00901024
6.37,0.0097692,6.37,0.00947206,6.37,0.00901024
6.372,0.0097692,6.372,0.00947206,6.372,0.00901024
6.374,0.0097692,6.374,0.00947206,6.374,0.00901024
6.376,0.0097692,6.376,0.00947206,6.376,0.00901024
6.378,0.0097692,6.378,0.00947206,6.378,0.00901024
6.38,0.0097692,6.38,0.00947206,6.38,0.00901024
6.382,0.0097692,6.382,0.00947206,6.382,0.00901024
6.384,0.0097692,6.384,0.00947206,6.384,0.00901024
6.386,0.0097692,6.386,0.00946718,6.386,0.00900537
6.388,0.0097692,6.388,0.00946718,6.388,0.00900537
6.39,0.0097692,6.39,0.00946718,6.39,0.00900537
6.392,0.0097692,6.392,0.00946718,6.392,0.00900537
6.394,0.0097692,6.394,0.00946718,6.394,0.00900537
6.396,0.0097692,6.396,0.00946718,6.396,0.00900537
6.398,0.0097692,6.398,0.00946718,6.398,0.00900537
6.4,0.0097692,6.4,0.00946718,6.4,0.00900537
6.402,0.0097692,6.402,0.00946718,6.402,0.00900537
6.404,0.0097692,6.404,0.00946718,6.404,0.00900537
6.406,0.0097692,6.406,0.00946718,6.406,0.00900537
6.408,0.0097692,6.408,0.00946718,6.408,0.00900537
6.41,0.0097692,6.41,0.00946718,6.41,0.00900537
6.412,0.0097692,6.412,0.00946718,6.412,0.00900537
6.414,0.0097692,6.414,0.00946718,6.414,0.00900537
6.416,0.0097692,6.416,0.00946718,6.416,0.00900537
6.418,0.0097692,6.418,0.00946718,6.418,0.00900537
6.42,0.0097692,6.42,0.00946718,6.42,0.00900537
6.422,0.0097692,6.422,0.00946718,6.422,0.00900537
6.424,0.0097692,6.424,0.00946718,6.424,0.00900537
6.426,0.0097692,6.426,0.00946718,6.426,0.00900537
6.428,0.0097692,6.428,0.00946718,6.428,0.00900537
6.43,0.0097692,6.43,0.00946718,6.43,0.00900537
6.432,0.0097692,6.432,0.00946718,6.432,0.00900537
6.434,0.0097692,6.434,0.00946718,6.434,0.00900537
6.436,0.0097692,6.436,0.00946718,6.436,0.00900537
6.438,0.0097692,6.438,0.00946718,6.438,0.00900537
6.44,0.0097692,6.44,0.00946718,6.44,0.00900537
6.442,0.0097692,6.442,0.00946718,6.442,0.00900537
6.444,0.0097692,6.444,0.00946718,6.444,0.00900537
6.446,0.0097692,6.446,0.00946718,6.446,0.00900537
6.448,0.0097692,6.448,0.00946718,6.448,0.00900537
6.45,0.0097692,6.45,0.00946718,6.45,0.00900537
6.452,0.0097692,6.452,0.00946718,6.452,0.00900537
6.454,0.0097692,6.454,0.00946718,6.454,0.00900537
6.456,0.0097692,6.456,0.00946718,6.456,0.00900537
6.458,0.0097692,6.458,0.00946718,6.458,0.00900537
6.46,0.0097692,6.46,0.00946718,6.46,0.00900537
6.462,0.0097692,6.462,0.00946718,6.462,0.00900537
6.464,0.0097692,6.464,0.00946718,6.464,0.00900537
6.466,0.0097692,6.466,0.00946718,6.466,0.00900537
6.468,0.0097692,6.468,0.00946718,6.468,0.00900537
6.47,0.0097692,6.47,0.00946718,6.47,0.00900537
6.472,0.0097692,6.472,0.00946718,6.472,0.00900537
6.474,0.0097692,6.474,0.00946718,6.474,0.00900537
6.476,0.0097692,6.476,0.00946718,6.476,0.00900537
6.478,0.0097692,6.478,0.00946718,6.478,0.00900537
6.48,0.0097692,6.48,0.00946718,6.48,0.00900537
6.482,0.0097692,6.482,0.00946718,6.482,0.00900537
6.484,0.0097692,6.484,0.00946718,6.484,0.00900537
6.486,0.0097692,6.486,0.00946718,6.486,0.00900537
6.488,0.0097692,6.488,0.00946718,6.488,0.00900537
6.49,0.0097692,6.49,0.00946718,6.49,0.00900537
6.492,0.0097692,6.492,0.00946718,6.492,0.00900537
6.494,0.0097692,6.494,0.00946718,6.494,0.00900537
6.496,0.0097692,6.496,0.00946718,6.496,0.00900537
6.498,0.0097692,6.498,0.00946718,6.498,0.00900537
6.5,0.0097692,6.5,0.00946718,6.5,0.00900537
6.502,0.0097692,6.502,0.00946718,6.502,0.00900537
6.504,0.0097692,6.504,0.00946718,6.504,0.00900537
6.506,0.0097692,6.506,0.00946718,6.506,0.00900537
6.508,0.0097692,6.508,0.00946718,6.508,0.00900537
6.51,0.0097692,6.51,0.00946718,6.51,0.00900537
6.512,0.0097692,6.512,0.00946718,6.512,0.00900537
6.514,0.0097692,6.514,0.00946718,6.514,0.00900537
6.516,0.0097692,6.516,0.00946718,6.516,0.00900537
6.518,0.0097692,6.518,0.00946718,6.518,0.00900537
6.52,0.0097692,6.52,0.00946718,6.52,0.00900537
6.522,0.0097692,6.522,0.00946718,6.522,0.00900537
6.524,0.0097692,6.524,0.00946718,6.524,0.00900537
6.526,0.0097692,6.526,0.00946718,6.526,0.00900537
6.528,0.0097692,6.528,0.00946718,6.528,0.00900537
6.53,0.0097692,6.53,0.00946718,6.53,0.00900537
6.532,0.0097692,6.532,0.00946718,6.532,0.00900537
6.534,0.0097692,6.534,0.00946718,6.534,0.00900537
6.536,0.0097692,6.536,0.00946718,6.536,0.00900537
6.538,0.0097692,6.538,0.00946718,6.538,0.00900537
6.54,0.0097692,6.54,0.00946718,6.54,0.00900537
6.542,0.0097692,6.542,0.00946718,6.542,0.00900537
6.544,0.0097692,6.544,0.00946718,6.544,0.00900537
6.546,0.0097692,6.546,0.00946718,6.546,0.00900537
6.548,0.0097692,6.548,0.00946718,6.548,0.00900537
6.55,0.0097692,6.55,0.00946718,6.55,0.00900537
6.552,0.0097692,6.552,0.00946718,6.552,0.00900537
6.554,0.0097692,6.554,0.00946718,6.554,0.00900537
6.556,0.0097692,6.556,0.00946718,6.556,0.00900537
6.558,0.0097692,6.558,0.00946718,6.558,0.00900537
6.56,0.0097692,6.56,0.00946718,6.56,0.00900537
6.562,0.0097692,6.562,0.00946718,6.562,0.00900537
6.564,0.0097692,6.564,0.00946718,6.564,0.00900537
6.566,0.0097692,6.566,0.00946718,6.566,0.00900537
6.568,0.0097692,6.568,0.00946718,6.568,0.00900537
6.57,0.0097692,6.57,0.00946718,6.57,0.00900537
6.572,0.0097692,6.572,0.00946718,6.572,0.00900537
6.574,0.0097692,6.574,0.00946718,6.574,0.00900537
6.576,0.0097692,6.576,0.00946718,6.576,0.00900537
6.578,0.0097692,6.578,0.00946718,6.578,0.00900537
6.58,0.0097692,6.58,0.00946718,6.58,0.00900537
6.582,0.0097692,6.582,0.00946718,6.582,0.00900537
6.584,0.00977139,6.584,0.00946718,6.584,0.00900537
6.586,0.00977139,6.586,0.00946718,6.586,0.00900537
6.588,0.00977139,6.588,0.00946718,6.588,0.00900537
6.59,0.00977139,6.59,0.00946718,6.59,0.00900537
6.592,0.00977139,6.592,0.00946718,6.592,0.00900537
6.594,0.00977139,6.594,0.00946718,6.594,0.00900537
6.596,0.00977139,6.596,0.00946718,6.596,0.00900537
6.598,0.00977139,6.598,0.00946718,6.598,0.00900537
6.6,0.00977139,6.6,0.00946718,6.6,0.00900537
6.602,0.00977139,6.602,0.00946718,6.602,0.00900537
6.604,0.00977139,6.604,0.00946718,6.604,0.00900537
6.606,0.00977139,6.606,0.00946718,6.606,0.00900537
6.608,0.00977139,6.608,0.00946718,6.608,0.00900537
6.61,0.00977139,6.61,0.00946718,6.61,0.00900537
6.612,0.00977139,6.612,0.00946718,6.612,0.00900537
6.614,0.00977139,6.614,0.00946718,6.614,0.00900537
6.616,0.00977139,6.616,0.00946718,6.616,0.00900537
6.618,0.00977139,6.618,0.00946718,6.618,0.00900537
6.62,0.00977139,6.62,0.00946718,6.62,0.00900537
6.622,0.00977139,6.622,0.00946718,6.622,0.00900537
6.624,0.00977139,6.624,0.00946718,6.624,0.00900537
6.626,0.00977139,6.626,0.00946718,6.626,0.00900537
6.628,0.00977139,6.628,0.00946718,6.628,0.00900537
6.63,0.00977139,6.63,0.00946718,6.63,0.00900537
6.632,0.00977139,6.632,0.00946718,6.632,0.00900537
6.634,0.00977139,6.634,0.00946718,6.634,0.00900537
6.636,0.00977139,6.636,0.00946718,6.636,0.00900537
6.638,0.00977139,6.638,0.00946718,6.638,0.00900537
6.64,0.00977139,6.64,0.00946718,6.64,0.00900537
6.642,0.00977139,6.642,0.00946718,6.642,0.00900537
6.644,0.00977139,6.644,0.00946718,6.644,0.00900537
6.646,0.00977139,6.646,0.00946718,6.646,0.00900537
6.648,0.00977139,6.648,0.00946718,6.648,0.00900537
6.65,0.00977139,6.65,0.00946718,6.65,0.00900537
6.652,0.00977139,6.652,0.00946718,6.652,0.00900537
6.654,0.00977139,6.654,0.00946718,6.654,0.00900537
6.656,0.00977139,6.656,0.00946718,6.656,0.00900537
6.658,0.00977139,6.658,0.00946718,6.658,0.00900537
6.66,0.00977139,6.66,0.00946718,6.66,0.00900537
6.662,0.00977139,6.662,0.00946718,6.662,0.00900537
6.664,0.00977139,6.664,0.00946718,6.664,0.00900537
6.666,0.00977139,6.666,0.00946718,6.666,0.00900537
6.668,0.00977139,6.668,0.00946718,6.668,0.00900537
6.67,0.00977139,6.67,0.00946718,6.67,0.00900537
6.672,0.00977139,6.672,0.00946718,6.672,0.00900537
6.674,0.0097648,6.674,0.00946718,6.674,0.00900537
6.676,0.00974503,6.676,0.00946718,6.676,0.00900537
6.678,0.00970108,6.678,0.00946718,6.678,0.00900537
6.68,0.00961099,6.68,0.00946718,6.68,0.00900537
6.682,0.00945498,6.682,0.00945744,6.682,0.00899563
6.684,0.00924184,6.684,0.00943796,6.684,0.00897615
6.686,0.00897158,6.686,0.00941361,6.686,0.0089518
6.688,0.00863099,6.688,0.00937952,6.688,0.0089177
6.69,0.00825526,6.69,0.00934542,6.69,0.00888361
6.692,0.00782678,6.692,0.00931133,6.692,0.00884952
6.694,0.00738293,6.694,0.0092675,6.694,0.00880568
6.696,0.00692589,6.696,0.00921879,6.696,0.00875698
6.698,0.00646885,6.698,0.00915061,6.698,0.00868879
6.7,0.00603598,6.7,0.00908242,6.7,0.00862061
6.702,0.00562729,6.702,0.00899476,6.702,0.00853294
6.704,0.00524496,6.704,0.00892138,6.704,0.00845014
6.706,0.0048846,6.706,0.00887597,6.706,0.00835761
6.708,0.00454402,6.708,0.00886826,6.708,0.00826507
6.71,0.00421662,6.71,0.0088885,6.71,0.00816279
6.712,0.00387384,6.712,0.00889837,6.712,0.00803129
6.714,0.00353326,6.714,0.00886504,6.714,0.00787544
6.716,0.0031773,6.716,0.00881678,6.716,0.00769523
6.718,0.00280156,6.718,0.00874417,6.718,0.00749068
6.72,0.00241044,6.72,0.00868036,6.72,0.00726664
6.722,0.00201712,6.722,0.00862565,6.722,0.00703286
6.724,0.00160403,6.724,0.00856057,6.724,0.00676986
6.726,0.00118434,6.726,0.00845684,6.726,0.00647763
6.728,0.000747082,6.728,0.008333,6.728,0.00614644
6.73,0.0003252,6.73,0.00818999,6.73,0.00580552
6.732,-0.00010547,6.732,0.00803661,6.732,0.00543537
6.734,-0.000527352,6.734,0.00788747,6.734,0.0050506
6.736,-0.000933853,6.736,0.00775262,6.736,0.00467071
6.738,-0.00135354,6.738,0.00759735,6.738,0.00424212
6.74,-0.00176004,6.74,0.00746092,6.74,0.00381352
6.742,-0.00215775,6.742,0.00733392,6.742,0.00338493
6.744,-0.00254887,6.744,0.00723488,6.744,0.00294659
6.746,-0.0029268,6.746,0.00713615,6.746,0.002518
6.748,-0.00331353,6.748,0.00702736,6.748,0.00206992
6.75,-0.00369366,6.75,0.00688575,6.75,0.00162671
6.752,-0.00408918,6.752,0.00666716,6.752,0.0011348
6.754,-0.0044781,6.754,0.00639202,6.754,0.000642893
6.756,-0.00487141,6.756,0.00613118,6.756,0.000155853
6.758,-0.00526693,6.758,0.00588431,6.758,-0.000336058
6.76,-0.00566464,6.76,0.00567091,6.76,-0.000813357
6.762,-0.00605356,6.762,0.00543865,6.762,-0.00129066
6.764,-0.00645127,6.764,0.00515832,6.764,-0.00179718
6.766,-0.00685997,6.766,0.00484941,6.766,-0.00231344
6.768,-0.00726208,6.768,0.00453107,6.768,-0.0028297
6.77,-0.00766638,6.77,0.00419843,6.77,-0.00335084
6.772,-0.0080553,6.772,0.00388527,6.772,-0.00385249
6.774,-0.00843983,6.774,0.00351918,6.774,-0.00438823
6.776,-0.0087892,6.776,0.00314884,6.776,-0.00490936
6.778,-0.00908144,6.778,0.00277914,6.778,-0.00541101
6.78,-0.00932974,6.78,0.00238508,6.78,-0.00593702
6.782,-0.00950332,6.782,0.00200595,6.782,-0.00643867
6.784,-0.00960879,6.784,0.00160279,6.784,-0.00695493
6.786,-0.00965274,6.786,0.00118564,6.786,-0.00746632
6.788,-0.00965274,6.788,0.000769131,6.788,-0.00795823
6.79,-0.00964175,6.79,0.000334086,6.79,-0.0084404
6.792,-0.00963736,6.792,-0.000110069,6.792,-0.00891283
6.794,-0.00964615,6.794,-0.000563648,6.794,-0.00938526
6.796,-0.00966153,6.796,-0.00103121,6.796,-0.00985282
6.798,-0.00967691,6.798,-0.001503,6.798,-0.0103058
6.8,-0.00969449,6.8,-0.00196443,6.8,-0.0107295
6.802,-0.00971207,6.802,-0.002459,6.802,-0.0111581
6.804,-0.00972964,6.804,-0.00294319,6.804,-0.0115575
6.806,-0.00974942,6.806,-0.00343163,6.806,-0.0119422
6.808,-0.009767,6.808,-0.00391487,6.808,-0.0123124
6.81,-0.00978018,6.81,-0.00437769,6.81,-0.0126338
6.812,-0.00978897,6.812,-0.00482103,6.812,-0.0129358
6.814,-0.00979556,6.814,-0.00529264,6.814,-0.0132377
6.816,-0.00980216,6.816,-0.00573958,6.816,-0.0135056
6.818,-0.00980875,6.818,-0.00615699,6.818,-0.0137345
6.82,-0.00981314,6.82,-0.00657863,6.82,-0.0139488
6.822,-0.00981973,6.822,-0.00699933,6.822,-0.0141339
6.824,-0.00982633,6.824,-0.00740022,6.824,-0.0142898
6.826,-0.00983511,6.826,-0.00780049,6.826,-0.0144261
6.828,-0.00984171,6.828,-0.00818551,6.828,-0.0145284
6.83,-0.0098461,6.83,-0.00855592,6.83,-0.0146161
6.832,-0.00985269,6.832,-0.00891141,6.832,-0.0146794
6.834,-0.00985709,6.834,-0.00926626,6.834,-0.0147232
6.836,-0.00986148,6.836,-0.00963022,6.836,-0.0147573
6.838,-0.00986588,6.838,-0.00997502,6.838,-0.0147817
6.84,-0.00986807,6.84,-0.0103098,6.84,-0.0147865
6.842,-0.00987247,6.842,-0.0106445,6.842,-0.0147914
6.844,-0.00987467,6.844,-0.0109789,6.844,-0.0147865
6.846,-0.00987467,6.846,-0.0112753,6.846,-0.0147719
6.848,-0.00987686,6.848,-0.011576,6.848,-0.0147427
6.85,-0.00987686,6.85,-0.0118717,6.85,-0.0147086
6.852,-0.00987906,6.852,-0.0121487,6.852,-0.0146745
6.854,-0.00987906,6.854,-0.0124113,6.854,-0.0146356
6.856,-0.00987906,6.856,-0.0126596,6.856,-0.0145917
6.858,-0.00987906,6.858,-0.01287,6.858,-0.0145381
6.86,-0.00987906,6.86,-0.0130611,6.86,-0.0144748
6.862,-0.00987906,6.862,-0.0132425,6.862,-0.0144018
6.864,-0.00987906,6.864,-0.0134054,6.864,-0.0143385
6.866,-0.00987906,6.866,-0.013554,6.866,-0.0142703
6.868,-0.00987906,6.868,-0.0136837,6.868,-0.0142021
6.87,-0.00987906,6.87,-0.01378,6.87,-0.0141193
6.872,-0.00987906,6.872,-0.0138428,6.872,-0.0140219
6.874,-0.00987906,6.874,-0.0138865,6.874,-0.0139147
6.876,-0.00987906,6.876,-0.0139113,6.876,-0.0138076
6.878,-0.00988126,6.878,-0.0139312,6.878,-0.0136956
